Time,VehicleId,Pos_x,Pos_y,Speed,Lane,Acceleration,LeaderID,LeaderSpeed,LeaderGap,Deceleration,RelativeSpeed,TTC,SafeDistance,hard_brake,danger_accel_toward_leader,leader_stopped,no_reaction_to_stopped_leader,SafeDangerZone
59.6,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
59.6,16,-67.5,-1.6,0.0,21,0.0,10101,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
59.6,21,9.03,-1.6,12.24,15,3.77,-1,-1.0,-1.0,0.0,13.24,999.0,3.6719999999999997,False,False,False,False,0
59.6,22,1.6,93.71,11.36,17,3.01,-1,-1.0,-1.0,0.0,12.36,999.0,3.4079999999999995,False,False,False,False,0
59.6,23,-1.6,64.01,0.0,16,-0.01,15,0.0,2.51,0.01,0.0,999.0,0.0,False,False,True,False,1
59.6,24,-1.6,-10.39,0.0,18,-0.27,32,4.94,3.02,0.27,-4.94,999.0,0.0,False,False,False,False,1
59.6,25,-1.6,71.54,0.04,16,-0.04,23,0.0,2.54,0.04,0.04,63.5,0.012,False,False,True,False,1
59.6,27,-0.58,-2.56,0.51,9,-0.64,24,0.0,2.99,0.64,0.51,5.862745098039216,0.15300000000000002,False,False,True,False,1
59.6,30,-1.6,-6.73,7.95,5,4.19,24,0.0,-1.34,0.0,7.95,999.0,2.3850000000000002,False,True,True,True,0
59.6,32,-1.6,-18.41,4.94,18,49.38,-1,-1.0,-1.0,0.0,5.94,999.0,1.4820000000000002,False,False,False,False,0
59.6,33,-1.6,79.21,0.18,16,-0.19,25,0.04,2.67,0.19,0.13999999999999999,19.071428571428573,0.05399999999999999,False,False,False,False,1
59.6,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
59.6,36,-1.6,87.11,0.4,16,-0.24,33,0.18,2.9,0.24,0.22000000000000003,13.18181818181818,0.12,False,False,False,False,1
59.6,37,1.6,-28.34,1.77,19,0.0,34,2.37,4.31,0.0,-0.6000000000000001,999.0,0.5309999999999999,False,False,False,False,1
59.6,38,-1.6,94.83,0.19,16,0.15,36,0.4,2.72,0.0,-0.21000000000000002,999.0,0.056999999999999995,False,False,False,False,1
59.6,40,-59.91,1.6,15.05,20,5.2,-1,-1.0,-1.0,0.0,16.05,999.0,4.515000000000001,False,False,False,False,0
59.6,41,1.6,-37.44,1.63,19,0.49,37,1.77,4.1,0.0,-0.14000000000000012,999.0,0.48899999999999993,False,False,False,False,1
59.6,46,57.39,1.6,5.77,14,1.49,44,6.64,8.31,0.0,-0.8700000000000001,999.0,1.7309999999999999,False,False,False,False,1
59.6,47,1.6,-46.52,1.56,19,0.01,41,1.63,4.08,0.0,-0.06999999999999984,999.0,0.46799999999999997,False,False,False,False,1
59.6,48,1.6,-56.33,1.65,19,-0.65,47,1.56,4.81,0.65,0.08999999999999986,53.44444444444452,0.49499999999999994,False,False,False,False,1
59.6,49,-83.36,-1.6,1.89,21,-1.44,35,0.0,4.35,1.44,1.89,2.3015873015873014,0.567,False,False,True,False,1
59.6,50,-92.99,-1.6,2.06,21,-0.43,49,1.89,4.63,0.43,0.17000000000000015,27.235294117647033,0.6180000000000001,False,False,False,False,1
59.6,51,72.14,1.6,4.61,14,-0.14,46,5.77,9.74,0.14,-1.1599999999999993,999.0,1.383,False,False,False,False,1
59.6,52,84.6,1.6,3.73,14,0.57,51,4.61,7.46,0.0,-0.8800000000000003,999.0,1.119,False,False,False,False,1
59.6,53,1.6,-66.07,2.08,19,0.3,48,1.65,4.75,0.0,0.43000000000000016,11.046511627906973,0.6240000000000001,False,False,False,False,1
59.6,56,94.36,1.6,1.33,14,1.74,52,3.73,4.76,0.0,-2.4,999.0,0.399,False,False,False,False,1
59.6,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
59.6,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
59.7,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
59.7,16,-67.5,-1.6,0.0,21,0.0,10101,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
59.7,21,10.23,-1.6,12.04,15,-2.0,-1,-1.0,-1.0,2.0,13.04,999.0,3.612,False,False,False,False,0
59.7,22,1.6,94.82,11.14,17,-2.21,-1,-1.0,-1.0,2.21,12.14,999.0,3.3420000000000005,False,False,False,False,0
59.7,23,-1.6,64.01,0.0,16,0.0,15,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
59.7,25,-1.6,71.54,0.03,16,-0.03,23,0.0,2.53,0.03,0.03,84.33333333333333,0.009000000000000001,False,False,True,False,1
59.7,27,-0.6,-2.6,0.46,9,-0.46,24,0.5,3.0,0.46,-0.03999999999999998,999.0,0.138,False,False,False,False,1
59.7,30,-1.6,-5.96,7.76,5,-1.94,24,0.5,-0.52,1.94,7.26,999.0,2.3280000000000003,False,False,False,False,0
59.7,32,-1.6,-19.4,9.92,18,49.87,-1,-1.0,-1.0,0.0,10.92,999.0,2.976,False,False,False,False,0
59.7,33,-1.6,79.19,0.16,16,-0.16,25,0.03,2.65,0.16,0.13,20.384615384615383,0.048,False,False,False,False,1
59.7,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
59.7,36,-1.6,87.07,0.39,16,-0.12,33,0.16,2.88,0.12,0.23,12.521739130434781,0.11699999999999999,False,False,False,False,1
59.7,37,1.6,-28.15,1.89,19,1.17,34,2.5,4.37,0.0,-0.6100000000000001,999.0,0.567,False,False,False,False,1
59.7,38,-1.6,94.81,0.21,16,0.18,36,0.39,2.74,0.0,-0.18000000000000002,999.0,0.063,False,False,False,False,1
59.7,40,-58.42,1.6,14.95,20,-0.95,-1,-1.0,-1.0,0.95,15.95,999.0,4.484999999999999,False,False,False,False,0
59.7,41,1.6,-37.28,1.57,19,-0.55,37,1.89,4.13,0.55,-0.31999999999999984,999.0,0.471,False,False,False,False,1
59.7,46,56.83,1.6,5.64,14,-1.26,44,6.7,8.42,1.26,-1.0600000000000005,999.0,1.6919999999999997,False,False,False,False,1
59.7,47,1.6,-46.37,1.51,19,-0.52,41,1.57,4.09,0.52,-0.06000000000000005,999.0,0.45299999999999996,False,False,False,False,1
59.7,48,1.6,-56.16,1.68,19,0.32,47,1.51,4.79,0.0,0.16999999999999993,28.176470588235308,0.504,False,False,False,False,1
59.7,49,-83.18,-1.6,1.75,21,-1.41,35,0.0,4.18,1.41,1.75,2.3885714285714283,0.5249999999999999,False,False,True,False,1
59.7,50,-92.78,-1.6,2.13,21,0.66,49,1.75,4.59,0.0,0.3799999999999999,12.078947368421055,0.639,False,False,False,False,1
59.7,51,71.67,1.6,4.64,14,0.32,46,5.64,9.84,0.0,-1.0,999.0,1.392,False,False,False,False,1
59.7,52,84.22,1.6,3.74,14,0.12,51,4.64,7.55,0.0,-0.8999999999999995,999.0,1.1219999999999999,False,False,False,False,1
59.7,53,1.6,-65.87,2.02,19,-0.62,48,1.68,4.71,0.62,0.3400000000000001,13.852941176470585,0.6060000000000001,False,False,False,False,1
59.7,56,94.21,1.6,1.52,14,1.9,52,3.74,4.99,0.0,-2.22,999.0,0.45599999999999996,False,False,False,False,1
59.7,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
59.7,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
59.8,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
59.8,16,-67.5,-1.6,0.0,21,0.0,10101,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
59.8,21,11.45,-1.6,12.15,15,1.13,-1,-1.0,-1.0,0.0,13.15,999.0,3.6450000000000005,False,False,False,False,0
59.8,22,1.6,95.91,10.93,17,-2.08,-1,-1.0,-1.0,2.08,11.93,999.0,3.279,False,False,False,False,0
59.8,23,-1.6,64.01,0.0,16,0.0,15,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
59.8,25,-1.6,71.54,0.03,16,-0.03,23,0.0,2.53,0.03,0.03,84.33333333333333,0.009000000000000001,False,False,True,False,1
59.8,27,-0.63,-2.64,0.47,9,0.12,24,1.89,3.14,0.0,-1.42,999.0,0.14100000000000001,False,False,False,False,1
59.8,30,-1.6,-5.12,8.4,5,6.45,24,1.89,0.51,0.0,6.510000000000001,0.07834101382488479,2.5200000000000005,False,True,False,False,0
59.8,32,-1.6,-20.74,13.44,18,35.1,-1,-1.0,-1.0,0.0,14.44,999.0,4.032,False,False,False,False,0
59.8,33,-1.6,79.18,0.15,16,-0.11,25,0.03,2.64,0.11,0.12,22.000000000000004,0.045,False,False,False,False,1
59.8,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
59.8,36,-1.6,87.04,0.36,16,-0.28,33,0.15,2.86,0.28,0.21,13.619047619047619,0.10799999999999998,False,False,False,False,1
59.8,37,1.6,-27.95,1.97,19,0.84,34,2.61,4.44,0.0,-0.6399999999999999,999.0,0.591,False,False,False,False,1
59.8,38,-1.6,94.79,0.23,16,0.24,36,0.36,2.75,0.0,-0.12999999999999998,999.0,0.069,False,False,False,False,1
59.8,40,-56.93,1.6,14.87,20,-0.81,-1,-1.0,-1.0,0.81,15.87,999.0,4.460999999999999,False,False,False,False,0
59.8,41,1.6,-37.12,1.63,19,0.53,37,1.97,4.17,0.0,-0.3400000000000001,999.0,0.48899999999999993,False,False,False,False,1
59.8,46,56.25,1.6,5.76,14,1.19,44,6.83,8.52,0.0,-1.0700000000000003,999.0,1.7279999999999998,False,False,False,False,1
59.8,47,1.6,-46.22,1.53,19,0.21,41,1.63,4.1,0.0,-0.09999999999999987,999.0,0.45899999999999996,False,False,False,False,1
59.8,48,1.6,-55.99,1.65,19,-0.33,47,1.53,4.78,0.33,0.11999999999999988,39.83333333333337,0.49499999999999994,False,False,False,False,1
59.8,49,-83.02,-1.6,1.59,21,-1.54,35,0.0,4.02,1.54,1.59,2.5283018867924523,0.477,False,False,True,False,1
59.8,50,-92.57,-1.6,2.06,21,-0.68,49,1.59,4.55,0.68,0.47,9.680851063829788,0.6180000000000001,False,False,False,False,1
59.8,51,71.2,1.6,4.69,14,0.43,46,5.76,9.95,0.0,-1.0699999999999994,999.0,1.407,False,False,False,False,1
59.8,52,83.85,1.6,3.71,14,-0.33,51,4.69,7.65,0.33,-0.9800000000000004,999.0,1.113,False,False,False,False,1
59.8,53,1.6,-65.67,2.03,19,0.11,48,1.65,4.68,0.0,0.3799999999999999,12.315789473684212,0.609,False,False,False,False,1
59.8,56,94.04,1.6,1.68,14,1.62,52,3.71,5.19,0.0,-2.0300000000000002,999.0,0.504,False,False,False,False,1
59.8,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
59.8,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
59.9,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
59.9,16,-67.5,-1.6,0.0,21,0.0,10101,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
59.9,21,12.67,-1.6,12.16,15,0.07,-1,-1.0,-1.0,0.0,13.16,999.0,3.6479999999999997,False,False,False,False,0
59.9,22,1.6,97.05,11.36,17,4.31,-1,-1.0,-1.0,0.0,12.36,999.0,3.4079999999999995,False,False,False,False,0
59.9,23,-1.6,64.01,0.0,16,0.0,15,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
59.9,25,-1.6,71.53,0.03,16,-0.02,23,0.0,2.53,0.02,0.03,84.33333333333333,0.009000000000000001,False,False,True,False,1
59.9,27,-0.66,-2.7,0.6,9,1.27,24,3.75,3.45,0.0,-3.15,999.0,0.18,False,False,False,False,1
59.9,30,-1.6,-4.23,8.86,5,4.55,24,3.75,1.77,0.0,5.109999999999999,0.3463796477495108,2.6579999999999995,False,True,False,False,0
59.9,32,-1.6,-22.09,13.47,18,0.34,-1,-1.0,-1.0,0.0,14.47,999.0,4.041,False,False,False,False,0
59.9,33,-1.6,79.16,0.14,16,-0.09,25,0.03,2.63,0.09,0.11000000000000001,23.909090909090907,0.04200000000000001,False,False,False,False,1
59.9,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
59.9,36,-1.6,87.0,0.35,16,-0.1,33,0.14,2.84,0.1,0.20999999999999996,13.523809523809526,0.10499999999999998,False,False,False,False,1
59.9,37,1.6,-27.74,2.09,19,1.14,34,2.72,4.5,0.0,-0.6300000000000003,999.0,0.627,False,False,False,False,1
59.9,38,-1.6,94.76,0.24,16,0.11,36,0.35,2.76,0.0,-0.10999999999999999,999.0,0.07200000000000001,False,False,False,False,1
59.9,40,-55.43,1.6,14.96,20,0.93,-1,-1.0,-1.0,0.0,15.96,999.0,4.4879999999999995,False,False,False,False,0
59.9,41,1.6,-36.95,1.72,19,0.94,37,2.09,4.2,0.0,-0.3699999999999999,999.0,0.516,False,False,False,False,1
59.9,46,55.67,1.6,5.8,14,0.34,44,6.65,8.61,0.0,-0.8500000000000005,999.0,1.7399999999999998,False,False,False,False,1
59.9,47,1.6,-46.06,1.59,19,0.6,41,1.72,4.11,0.0,-0.1299999999999999,999.0,0.477,False,False,False,False,1
59.9,48,1.6,-55.83,1.65,19,0.03,47,1.59,4.77,0.0,0.05999999999999983,79.50000000000021,0.49499999999999994,False,False,False,False,1
59.9,49,-82.88,-1.6,1.46,21,-1.39,35,0.0,3.87,1.39,1.46,2.6506849315068495,0.43799999999999994,False,False,True,False,1
59.9,50,-92.37,-1.6,2.0,21,-0.63,49,1.46,4.49,0.63,0.54,8.314814814814815,0.6000000000000001,False,False,False,False,1
59.9,51,70.72,1.6,4.82,14,1.28,46,5.8,10.05,0.0,-0.9799999999999995,999.0,1.4460000000000002,False,False,False,False,1
59.9,52,83.46,1.6,3.93,14,2.17,51,4.82,7.74,0.0,-0.8900000000000001,999.0,1.179,False,False,False,False,1
59.9,53,1.6,-65.47,1.99,19,-0.38,48,1.65,4.64,0.38,0.3400000000000001,13.647058823529408,0.597,False,False,False,False,1
59.9,56,93.86,1.6,1.83,14,1.47,52,3.93,5.4,0.0,-2.1,999.0,0.5489999999999999,False,False,False,False,1
59.9,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
59.9,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
60.0,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.0,16,-67.5,-1.6,0.0,21,0.0,10101,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
60.0,21,13.87,-1.6,12.05,15,-1.15,-1,-1.0,-1.0,1.15,13.05,999.0,3.615,False,False,False,False,0
60.0,22,1.6,98.14,10.93,17,-4.37,-1,-1.0,-1.0,4.37,11.93,999.0,3.279,False,False,False,False,0
60.0,23,-1.6,64.0,0.0,16,0.0,15,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
60.0,25,-1.6,71.53,0.03,16,-0.03,23,0.0,2.53,0.03,0.03,84.33333333333333,0.009000000000000001,False,False,True,False,1
60.0,27,-0.7,-2.76,0.79,9,1.88,24,4.66,3.84,0.0,-3.87,999.0,0.237,False,False,False,False,1
60.0,30,-1.6,-3.31,9.25,5,3.88,24,4.66,3.16,0.0,4.59,0.6884531590413944,2.7750000000000004,False,False,False,False,0
60.0,32,-1.6,-23.42,13.25,18,-2.23,-1,-1.0,-1.0,2.23,14.25,999.0,3.9749999999999996,False,False,False,False,0
60.0,33,-1.6,79.15,0.13,16,-0.1,25,0.03,2.62,0.1,0.1,26.2,0.03900000000000001,False,False,False,False,1
60.0,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.0,36,-1.6,86.97,0.32,16,-0.31,33,0.13,2.82,0.31,0.19,14.842105263157894,0.096,False,False,False,False,1
60.0,37,1.6,-27.53,2.12,19,0.3,34,2.83,4.57,0.0,-0.71,999.0,0.6360000000000001,False,False,False,False,1
60.0,38,-1.6,94.74,0.25,16,0.04,36,0.32,2.77,0.0,-0.07,999.0,0.07500000000000001,False,False,False,False,1
60.0,40,-53.95,1.6,14.88,20,-0.85,-1,-1.0,-1.0,0.85,15.88,999.0,4.464,False,False,False,False,0
60.0,41,1.6,-36.77,1.8,19,0.81,37,2.12,4.24,0.0,-0.32000000000000006,999.0,0.54,False,False,False,False,1
60.0,46,55.07,1.6,6.06,14,2.63,44,6.94,8.7,0.0,-0.8800000000000008,999.0,1.818,False,False,False,False,0
60.0,47,1.6,-45.9,1.58,19,-0.08,41,1.8,4.13,0.08,-0.21999999999999997,999.0,0.474,False,False,False,False,1
60.0,48,1.6,-55.67,1.61,19,-0.36,47,1.58,4.77,0.36,0.030000000000000027,158.99999999999986,0.483,False,False,False,False,1
60.0,49,-82.74,-1.6,1.33,21,-1.21,35,0.0,3.74,1.21,1.33,2.81203007518797,0.399,False,False,True,False,1
60.0,50,-92.17,-1.6,1.96,21,-0.41,49,1.33,4.43,0.41,0.6299999999999999,7.0317460317460325,0.5880000000000001,False,False,False,False,1
60.0,51,70.24,1.6,4.85,14,0.37,46,6.06,10.17,0.0,-1.21,999.0,1.455,False,False,False,False,1
60.0,52,83.07,1.6,3.93,14,-0.03,51,4.85,7.83,0.03,-0.9199999999999995,999.0,1.179,False,False,False,False,1
60.0,53,1.6,-65.28,1.95,19,-0.34,48,1.61,4.61,0.34,0.33999999999999986,13.558823529411772,0.585,False,False,False,False,1
60.0,56,93.66,1.6,1.99,14,1.6,52,3.93,5.59,0.0,-1.9400000000000002,999.0,0.597,False,False,False,False,1
60.0,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
60.0,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
60.1,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.1,16,-67.5,-1.6,0.0,21,0.0,10101,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
60.1,21,15.06,-1.6,11.85,15,-2.0,-1,-1.0,-1.0,2.0,12.85,999.0,3.555,False,False,False,False,0
60.1,22,1.6,99.25,11.06,17,1.28,-1,-1.0,-1.0,0.0,12.06,999.0,3.3180000000000005,False,False,False,False,0
60.1,23,-1.6,64.0,0.0,16,0.0,15,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
60.1,25,-1.6,71.53,0.02,16,-0.03,23,0.0,2.52,0.03,0.02,126.0,0.006,False,False,True,False,1
60.1,27,-0.75,-2.85,0.98,9,1.97,24,5.4,4.28,0.0,-4.42,999.0,0.29400000000000004,False,False,False,False,1
60.1,28,-27.71,1.6,14.7,20,-3.5,-1,-1.0,-1.0,3.5,15.7,999.0,4.41,False,False,False,False,0
60.1,30,-1.6,-2.4,9.05,5,-1.94,24,5.4,4.61,1.94,3.6500000000000004,1.263013698630137,2.715,False,False,False,False,0
60.1,32,-1.6,-24.79,13.77,18,5.2,-1,-1.0,-1.0,0.0,14.77,999.0,4.131,False,False,False,False,0
60.1,33,-1.6,79.14,0.11,16,-0.15,25,0.02,2.61,0.15,0.09,29.0,0.033,False,False,False,False,1
60.1,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.1,36,-1.6,86.94,0.31,16,-0.17,33,0.11,2.8,0.17,0.2,13.999999999999998,0.093,False,False,False,False,1
60.1,37,1.6,-27.31,2.21,19,0.93,34,2.99,4.65,0.0,-0.7800000000000002,999.0,0.663,False,False,False,False,1
60.1,38,-1.6,94.71,0.26,16,0.16,36,0.31,2.77,0.0,-0.04999999999999999,999.0,0.07800000000000001,False,False,False,False,1
60.1,41,1.6,-36.58,1.82,19,0.16,37,2.21,4.27,0.0,-0.3899999999999999,999.0,0.546,False,False,False,False,1
60.1,46,54.46,1.6,6.03,14,-0.26,44,6.97,8.79,0.26,-0.9399999999999995,999.0,1.809,False,False,False,False,1
60.1,47,1.6,-45.74,1.63,19,0.46,41,1.82,4.15,0.0,-0.19000000000000017,999.0,0.48899999999999993,False,False,False,False,1
60.1,48,1.6,-55.5,1.65,19,0.4,47,1.63,4.77,0.0,0.020000000000000018,238.49999999999977,0.49499999999999994,False,False,False,False,1
60.1,49,-82.62,-1.6,1.2,21,-1.34,35,0.0,3.62,1.34,1.2,3.016666666666667,0.36,False,False,True,False,1
60.1,50,-91.99,-1.6,1.87,21,-0.89,49,1.2,4.37,0.89,0.6700000000000002,6.522388059701491,0.5609999999999999,False,False,False,False,1
60.1,51,69.75,1.6,4.91,14,0.55,46,6.03,10.28,0.0,-1.12,999.0,1.4729999999999999,False,False,False,False,1
60.1,52,82.66,1.6,4.05,14,1.27,51,4.91,7.91,0.0,-0.8600000000000003,999.0,1.2149999999999999,False,False,False,False,1
60.1,53,1.6,-65.09,1.87,19,-0.82,48,1.65,4.59,0.82,0.2200000000000002,20.863636363636346,0.5609999999999999,False,False,False,False,1
60.1,56,93.44,1.6,2.19,14,1.99,52,4.05,5.78,0.0,-1.8599999999999999,999.0,0.657,False,False,False,False,1
60.1,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
60.2,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.2,16,-67.5,-1.6,0.0,21,0.0,10101,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
60.2,19,1.6,15.37,13.99,17,3.66,-1,-1.0,-1.0,0.0,14.99,999.0,4.197,False,False,False,False,0
60.2,21,16.28,-1.6,12.26,15,4.11,-1,-1.0,-1.0,0.0,13.26,999.0,3.678,False,False,False,False,0
60.2,23,-1.6,64.0,0.0,16,0.0,15,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
60.2,25,-1.6,71.53,0.02,16,-0.01,23,0.0,2.52,0.01,0.02,126.0,0.006,False,False,True,False,1
60.2,27,-0.81,-2.94,1.13,9,1.5,24,6.08,4.78,0.0,-4.95,999.0,0.33899999999999997,False,False,False,False,1
60.2,28,-29.32,1.6,16.09,20,13.91,-1,-1.0,-1.0,0.0,17.09,999.0,4.827,False,False,False,False,0
60.2,30,-1.6,-1.52,8.86,5,-1.94,24,6.08,6.1,1.94,2.7799999999999994,2.1942446043165473,2.6579999999999995,False,False,False,False,1
60.2,32,-1.6,-26.17,13.8,18,0.36,-1,-1.0,-1.0,0.0,14.8,999.0,4.140000000000001,False,False,False,False,0
60.2,33,-1.6,79.13,0.11,16,-0.09,25,0.02,2.6,0.09,0.09,28.88888888888889,0.033,False,False,False,False,1
60.2,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.2,36,-1.6,86.91,0.28,16,-0.22,33,0.11,2.78,0.22,0.17000000000000004,16.352941176470583,0.08400000000000002,False,False,False,False,1
60.2,37,1.6,-27.07,2.37,19,1.64,34,3.13,4.72,0.0,-0.7599999999999998,999.0,0.7110000000000001,False,False,False,False,1
60.2,38,-1.6,94.69,0.26,16,-0.01,36,0.28,2.78,0.01,-0.020000000000000018,999.0,0.07800000000000001,False,False,False,False,1
60.2,41,1.6,-36.4,1.87,19,0.47,37,2.37,4.33,0.0,-0.5,999.0,0.5609999999999999,False,False,False,False,1
60.2,46,53.85,1.6,6.12,14,0.85,44,7.06,8.89,0.0,-0.9399999999999995,999.0,1.8359999999999999,False,False,False,False,1
60.2,47,1.6,-45.57,1.63,19,0.04,41,1.87,4.18,0.0,-0.2400000000000002,999.0,0.48899999999999993,False,False,False,False,1
60.2,48,1.6,-55.34,1.62,19,-0.35,47,1.63,4.77,0.35,-0.009999999999999787,999.0,0.486,False,False,False,False,1
60.2,49,-82.52,-1.6,1.07,21,-1.28,35,0.0,3.51,1.28,1.07,3.2803738317757007,0.32100000000000006,False,False,True,False,1
60.2,50,-91.8,-1.6,1.86,21,-0.09,49,1.07,4.29,0.09,0.79,5.430379746835443,0.558,False,False,False,False,1
60.2,51,69.25,1.6,4.96,14,0.52,46,6.12,10.4,0.0,-1.1600000000000001,999.0,1.488,False,False,False,False,1
60.2,52,82.26,1.6,4.04,14,-0.17,51,4.96,8.01,0.17,-0.9199999999999999,999.0,1.2120000000000002,False,False,False,False,1
60.2,53,1.6,-64.9,1.87,19,0.02,48,1.62,4.56,0.0,0.25,18.24,0.5609999999999999,False,False,False,False,1
60.2,56,93.21,1.6,2.29,14,1.02,52,4.04,5.95,0.0,-1.75,999.0,0.687,False,False,False,False,1
60.2,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
60.3,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.3,16,-67.5,-1.6,0.0,21,0.0,10101,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
60.3,19,1.6,16.71,13.38,17,-6.07,-1,-1.0,-1.0,6.07,14.38,999.0,4.014,True,False,False,False,0
60.3,21,17.49,-1.6,12.06,15,-2.0,-1,-1.0,-1.0,2.0,13.06,999.0,3.618,False,False,False,False,0
60.3,23,-1.6,64.0,0.0,16,0.0,15,0.0,2.5,0.0,0.0,999.0,0.0,False,False,True,False,1
60.3,25,-1.6,71.52,0.02,16,-0.02,23,0.0,2.52,0.02,0.02,126.0,0.006,False,False,True,False,1
60.3,27,-0.87,-3.05,1.29,9,1.54,24,6.94,5.34,0.0,-5.65,999.0,0.387,False,False,False,False,1
60.3,28,-30.94,1.6,16.19,20,1.07,-1,-1.0,-1.0,0.0,17.19,999.0,4.857000000000001,False,False,False,False,0
60.3,32,-1.6,-27.53,13.54,18,-2.65,-1,-1.0,-1.0,2.65,14.54,999.0,4.061999999999999,False,False,False,False,0
60.3,33,-1.6,79.12,0.1,16,-0.06,25,0.02,2.59,0.06,0.08,32.375,0.03,False,False,False,False,1
60.3,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.3,36,-1.6,86.88,0.28,16,-0.04,33,0.1,2.76,0.04,0.18000000000000002,15.33333333333333,0.08400000000000002,False,False,False,False,1
60.3,37,1.6,-26.83,2.4,19,0.29,34,3.26,4.81,0.0,-0.8599999999999999,999.0,0.72,False,False,False,False,1
60.3,38,-1.6,94.66,0.27,16,0.08,36,0.28,2.78,0.0,-0.010000000000000009,999.0,0.08100000000000002,False,False,False,False,1
60.3,41,1.6,-36.2,1.93,19,0.63,37,2.4,4.37,0.0,-0.47,999.0,0.579,False,False,False,False,1
60.3,46,53.22,1.6,6.36,14,2.39,44,7.22,8.97,0.0,-0.8599999999999994,999.0,1.908,False,False,False,False,1
60.3,47,1.6,-45.41,1.64,19,0.03,41,1.93,4.2,0.0,-0.29000000000000004,999.0,0.49199999999999994,False,False,False,False,1
