"Time","VehicleId","Pos_x","Pos_y","Type","Speed","Lane","Slope","LeaderID","LeaderSpeed","LeaderGap","Acceleration"
"106.60","x","-13.74","-1.60","obstacle","10.00","west_right_0","0.00","-1","-1","-1","0.61"
"106.70","vehicle_15","-1.60","47.74","slow_car","2.54","north_down_0","0.00","vehicle_25","9.98","72.45","0.28"
"106.70","vehicle_16","-1.60","-66.41","type3","12.93","south_down_0","0.00","-1","-1","-1","1.57"
"106.70","vehicle_25","-35.08","1.60","type5","9.98","west_left_0","0.00","-1","-1","-1","0.47"
"106.70","vehicle_33","-1.60","57.25","type3","2.21","north_down_0","0.00","vehicle_15","2.54","4.51","0.64"
"106.70","vehicle_35","-50.78","-1.60","slow_car","4.05","west_right_0","0.00","x","9.94","33.04","0.36"
"106.70","vehicle_36","-1.60","66.56","type5","1.82","north_down_0","0.00","vehicle_33","2.21","4.31","0.11"
"106.70","vehicle_38","-1.60","75.69","type3","1.38","north_down_0","0.00","vehicle_36","1.82","4.13","-0.33"
"106.70","vehicle_39","-1.60","84.33","type2","1.12","north_down_0","0.00","vehicle_38","1.38","3.63","0.54"
"106.70","vehicle_43","-1.60","92.70","type5","0.76","north_down_0","0.00","vehicle_39","1.12","3.37","0.05"
"106.70","vehicle_49","-71.80","-1.60","type2","2.19","west_right_0","0.00","vehicle_50","3.27","4.99","1.33"
"106.70","vehicle_50","-61.80","-1.60","type4","3.27","west_right_0","0.00","vehicle_35","4.05","6.02","-0.39"
"106.70","vehicle_54","-80.67","-1.60","type4","1.24","west_right_0","0.00","vehicle_49","2.19","3.87","0.49"
"106.70","vehicle_60","-88.98","-1.60","type2","0.72","west_right_0","0.00","vehicle_54","1.24","3.31","0.24"
"106.70","x","-12.74","-1.60","obstacle","9.94","west_right_0","0.00","-1","-1","-1","-0.54"
"106.80","vehicle_15","-1.60","47.48","slow_car","2.58","north_down_0","0.00","vehicle_25","9.96","73.18","0.37"
"106.80","vehicle_16","-1.60","-67.69","type3","12.73","south_down_0","0.00","-1","-1","-1","-2.00"
"106.80","vehicle_25","-36.07","1.60","type5","9.96","west_left_0","0.00","-1","-1","-1","-0.28"
"106.80","vehicle_33","-1.60","57.03","type3","2.21","north_down_0","0.00","vehicle_15","2.58","4.55","0.07"
"106.80","vehicle_35","-50.37","-1.60","slow_car","4.10","west_right_0","0.00","x","9.86","33.62","0.47"
"106.80","vehicle_36","-1.60","66.37","type5","1.91","north_down_0","0.00","vehicle_33","2.21","4.34","0.91"
"106.80","vehicle_38","-1.60","75.55","type3","1.42","north_down_0","0.00","vehicle_36","1.91","4.18","0.38"
"106.80","vehicle_39","-1.60","84.21","type2","1.14","north_down_0","0.00","vehicle_38","1.42","3.66","0.22"
"106.80","vehicle_43","-1.60","92.61","type5","0.81","north_down_0","0.00","vehicle_39","1.14","3.40","0.50"
"106.80","vehicle_49","-71.57","-1.60","type2","2.32","west_right_0","0.00","vehicle_50","3.46","5.11","1.23"
"106.80","vehicle_50","-61.46","-1.60","type4","3.46","west_right_0","0.00","vehicle_35","4.10","6.08","1.86"
"106.80","vehicle_54","-80.54","-1.60","type4","1.32","west_right_0","0.00","vehicle_49","2.32","3.97","0.82"
"106.80","vehicle_60","-88.90","-1.60","type2","0.77","west_right_0","0.00","vehicle_54","1.32","3.36","0.52"
"106.80","x","-11.76","-1.60","obstacle","9.86","west_right_0","0.00","-1","-1","-1","-0.82"
"106.90","vehicle_15","-1.60","47.22","slow_car","2.61","north_down_0","0.00","vehicle_25","9.91","73.91","0.31"
"106.90","vehicle_16","-1.60","-68.94","type3","12.57","south_down_0","0.00","-1","-1","-1","-1.64"
"106.90","vehicle_25","-37.06","1.60","type5","9.91","west_left_0","0.00","-1","-1","-1","-0.48"
"106.90","vehicle_33","-1.60","56.81","type3","2.26","north_down_0","0.00","vehicle_15","2.61","4.59","0.44"
"106.90","vehicle_35","-49.96","-1.60","slow_car","4.13","west_right_0","0.00","x","9.91","34.19","0.32"
"106.90","vehicle_36","-1.60","66.18","type5","1.91","north_down_0","0.00","vehicle_33","2.26","4.37","-0.03"
"106.90","vehicle_38","-1.60","75.40","type3","1.48","north_down_0","0.00","vehicle_36","1.91","4.23","0.58"
"106.90","vehicle_39","-1.60","84.10","type2","1.17","north_down_0","0.00","vehicle_38","1.48","3.69","0.23"
"106.90","vehicle_43","-1.60","92.53","type5","0.84","north_down_0","0.00","vehicle_39","1.17","3.43","0.26"
"106.90","vehicle_49","-71.33","-1.60","type2","2.32","west_right_0","0.00","vehicle_50","3.50","5.23","0.06"
"106.90","vehicle_50","-61.11","-1.60","type4","3.50","west_right_0","0.00","vehicle_35","4.13","6.15","0.44"
"106.90","vehicle_54","-80.39","-1.60","type4","1.47","west_right_0","0.00","vehicle_49","2.32","4.06","1.51"
"106.90","vehicle_60","-88.82","-1.60","type2","0.85","west_right_0","0.00","vehicle_54","1.47","3.42","0.76"
"106.90","x","-10.77","-1.60","obstacle","9.91","west_right_0","0.00","-1","-1","-1","0.50"
"107.00","vehicle_15","-1.60","46.96","slow_car","2.65","north_down_0","0.00","vehicle_25","9.97","74.65","0.40"
"107.00","vehicle_16","-1.60","-70.19","type3","12.45","south_down_0","0.00","-1","-1","-1","-1.16"
"107.00","vehicle_25","-38.06","1.60","type5","9.97","west_left_0","0.00","-1","-1","-1","0.57"
"107.00","vehicle_33","-1.60","56.58","type3","2.32","north_down_0","0.00","vehicle_15","2.65","4.62","0.57"
"107.00","vehicle_35","-49.54","-1.60","slow_car","4.17","west_right_0","0.00","x","9.98","34.77","0.39"
"107.00","vehicle_36","-1.60","65.98","type5","1.97","north_down_0","0.00","vehicle_33","2.32","4.41","0.63"
"107.00","vehicle_38","-1.60","75.25","type3","1.53","north_down_0","0.00","vehicle_36","1.97","4.27","0.48"
"107.00","vehicle_39","-1.60","83.97","type2","1.22","north_down_0","0.00","vehicle_38","1.53","3.72","0.50"
"107.00","vehicle_43","-1.60","92.44","type5","0.86","north_down_0","0.00","vehicle_39","1.22","3.47","0.26"
"107.00","vehicle_49","-71.09","-1.60","type2","2.41","west_right_0","0.00","vehicle_50","3.60","5.35","0.89"
"107.00","vehicle_50","-60.75","-1.60","type4","3.60","west_right_0","0.00","vehicle_35","4.17","6.20","1.01"
"107.00","vehicle_54","-80.24","-1.60","type4","1.52","west_right_0","0.00","vehicle_49","2.41","4.15","0.52"
"107.00","vehicle_60","-88.72","-1.60","type2","0.92","west_right_0","0.00","vehicle_54","1.52","3.48","0.68"
"107.00","x","-9.77","-1.60","obstacle","9.98","west_right_0","0.00","-1","-1","-1","0.62"
"107.10","vehicle_15","-1.60","46.69","slow_car","2.68","north_down_0","0.00","vehicle_25","9.98","75.38","0.31"
"107.10","vehicle_16","-1.60","-71.47","type3","12.81","south_down_0","0.00","-1","-1","-1","3.63"
"107.10","vehicle_25","-39.06","1.60","type5","9.98","west_left_0","0.00","-1","-1","-1","0.14"
"107.10","vehicle_33","-1.60","56.35","type3","2.29","north_down_0","0.00","vehicle_15","2.68","4.66","-0.25"
"107.10","vehicle_35","-49.12","-1.60","slow_car","4.20","west_right_0","0.00","x","10.00","35.35","0.28"
"107.10","vehicle_36","-1.60","65.78","type5","1.99","north_down_0","0.00","vehicle_33","2.29","4.44","0.18"
"107.10","vehicle_38","-1.60","75.10","type3","1.54","north_down_0","0.00","vehicle_36","1.99","4.32","0.12"
"107.10","vehicle_39","-1.60","83.85","type2","1.23","north_down_0","0.00","vehicle_38","1.54","3.75","0.13"
"107.10","vehicle_43","-1.60","92.35","type5","0.92","north_down_0","0.00","vehicle_39","1.23","3.50","0.55"
"107.10","vehicle_49","-70.84","-1.60","type2","2.52","west_right_0","0.00","vehicle_50","3.70","5.46","1.04"
"107.10","vehicle_50","-60.38","-1.60","type4","3.70","west_right_0","0.00","vehicle_35","4.20","6.25","0.96"
"107.10","vehicle_54","-80.08","-1.60","type4","1.62","west_right_0","0.00","vehicle_49","2.52","4.24","1.02"
"107.10","vehicle_60","-88.63","-1.60","type2","0.98","west_right_0","0.00","vehicle_54","1.62","3.55","0.63"
"107.10","x","-8.77","-1.60","obstacle","10.00","west_right_0","0.00","-1","-1","-1","0.21"
"107.20","vehicle_15","-1.60","46.42","slow_car","2.73","north_down_0","0.00","vehicle_25","9.93","76.10","0.46"
"107.20","vehicle_16","-1.60","-72.73","type3","12.61","south_down_0","0.00","-1","-1","-1","-2.00"
"107.20","vehicle_25","-40.05","1.60","type5","9.93","west_left_0","0.00","-1","-1","-1","-0.50"
"107.20","vehicle_33","-1.60","56.11","type3","2.40","north_down_0","0.00","vehicle_15","2.73","4.69","1.15"
"107.20","vehicle_35","-48.70","-1.60","slow_car","4.23","west_right_0","0.00","x","9.86","35.92","0.30"
"107.20","vehicle_36","-1.60","65.58","type5","2.05","north_down_0","0.00","vehicle_33","2.40","4.47","0.59"
"107.20","vehicle_38","-1.60","74.94","type3","1.57","north_down_0","0.00","vehicle_36","2.05","4.36","0.32"
"107.20","vehicle_39","-1.60","83.73","type2","1.27","north_down_0","0.00","vehicle_38","1.57","3.78","0.37"
"107.20","vehicle_43","-1.60","92.26","type5","0.94","north_down_0","0.00","vehicle_39","1.27","3.53","0.24"
"107.20","vehicle_49","-70.58","-1.60","type2","2.59","west_right_0","0.00","vehicle_50","3.62","5.57","0.69"
"107.20","vehicle_50","-60.02","-1.60","type4","3.62","west_right_0","0.00","vehicle_35","4.23","6.31","-0.76"
"107.20","vehicle_54","-79.91","-1.60","type4","1.69","west_right_0","0.00","vehicle_49","2.59","4.33","0.63"
"107.20","vehicle_60","-88.52","-1.60","type2","1.03","west_right_0","0.00","vehicle_54","1.69","3.61","0.46"
"107.20","x","-7.78","-1.60","obstacle","9.86","west_right_0","0.00","-1","-1","-1","-1.36"
"107.30","vehicle_15","-1.60","46.14","slow_car","2.75","north_down_0","0.00","vehicle_25","9.90","76.81","0.28"
"107.30","vehicle_16","-1.60","-73.99","type3","12.60","south_down_0","0.00","-1","-1","-1","-0.13"
"107.30","vehicle_25","-41.04","1.60","type5","9.90","west_left_0","0.00","-1","-1","-1","-0.29"
"107.30","vehicle_33","-1.60","55.87","type3","2.37","north_down_0","0.00","vehicle_15","2.75","4.73","-0.36"
"107.30","vehicle_35","-48.27","-1.60","slow_car","4.26","west_right_0","0.00","vehicle_16","12.60","111.90","0.30"
"107.30","vehicle_36","-1.60","65.37","type5","2.07","north_down_0","0.00","vehicle_33","2.37","4.50","0.19"
"107.30","vehicle_38","-1.60","74.77","type3","1.67","north_down_0","0.00","vehicle_36","2.07","4.40","0.97"
"107.30","vehicle_39","-1.60","83.59","type2","1.30","north_down_0","0.00","vehicle_38","1.67","3.82","0.37"
"107.30","vehicle_43","-1.60","92.16","type5","0.97","north_down_0","0.00","vehicle_39","1.30","3.57","0.25"
"107.30","vehicle_49","-70.30","-1.60","type2","2.78","west_right_0","0.00","vehicle_50","3.78","5.67","1.95"
"107.30","vehicle_50","-59.64","-1.60","type4","3.78","west_right_0","0.00","vehicle_35","4.26","6.36","1.62"
"107.30","vehicle_54","-79.73","-1.60","type4","1.79","west_right_0","0.00","vehicle_49","2.78","4.43","1.05"
"107.30","vehicle_60","-88.42","-1.60","type2","1.08","west_right_0","0.00","vehicle_54","1.79","3.68","0.54"
"107.40","vehicle_15","-1.60","45.86","slow_car","2.79","north_down_0","0.00","vehicle_25","9.92","77.52","0.39"
"107.40","vehicle_16","-1.60","-75.28","type3","12.92","south_down_0","0.00","-1","-1","-1","3.22"
"107.40","vehicle_25","-42.03","1.60","type5","9.92","west_left_0","0.00","-1","-1","-1","0.16"
"107.40","vehicle_33","-1.60","55.62","type3","2.52","north_down_0","0.00","vehicle_15","2.79","4.76","1.50"
"107.40","vehicle_35","-47.85","-1.60","slow_car","4.29","west_right_0","0.00","vehicle_16","12.92","112.76","0.28"
"107.40","vehicle_36","-1.60","65.17","type5","2.05","north_down_0","0.00","vehicle_33","2.52","4.55","-0.15"
"107.40","vehicle_38","-1.60","74.60","type3","1.70","north_down_0","0.00","vehicle_36","2.05","4.44","0.29"
"107.40","vehicle_39","-1.60","83.46","type2","1.30","north_down_0","0.00","vehicle_38","1.70","3.86","-0.00"
"107.40","vehicle_43","-1.60","92.06","type5","0.99","north_down_0","0.00","vehicle_39","1.30","3.60","0.18"
"107.40","vehicle_49","-70.03","-1.60","type2","2.75","west_right_0","0.00","vehicle_50","3.86","5.78","-0.33"
"107.40","vehicle_50","-59.25","-1.60","type4","3.86","west_right_0","0.00","vehicle_35","4.29","6.40","0.71"
"107.40","vehicle_54","-79.55","-1.60","type4","1.83","west_right_0","0.00","vehicle_49","2.75","4.52","0.40"
"107.40","vehicle_60","-88.30","-1.60","type2","1.12","west_right_0","0.00","vehicle_54","1.83","3.76","0.38"
"107.50","vehicle_15","-1.60","45.58","slow_car","2.84","north_down_0","0.00","vehicle_25","9.96","78.23","0.50"
"107.50","vehicle_16","-1.60","-76.56","type3","12.72","south_down_0","0.00","-1","-1","-1","-2.00"
"107.50","vehicle_25","-43.03","1.60","type5","9.96","west_left_0","0.00","-1","-1","-1","0.44"
"107.50","vehicle_33","-1.60","55.37","type3","2.47","north_down_0","0.00","vehicle_15","2.84","4.79","-0.49"
"107.50","vehicle_35","-47.41","-1.60","slow_car","4.32","west_right_0","0.00","vehicle_16","12.72","113.60","0.37"
"107.50","vehicle_36","-1.60","64.95","type5","2.17","north_down_0","0.00","vehicle_33","2.47","4.58","1.12"
"107.50","vehicle_38","-1.60","74.44","type3","1.68","north_down_0","0.00","vehicle_36","2.17","4.49","-0.22"
"107.50","vehicle_39","-1.60","83.33","type2","1.34","north_down_0","0.00","vehicle_38","1.68","3.89","0.37"
"107.50","vehicle_43","-1.60","91.96","type5","1.03","north_down_0","0.00","vehicle_39","1.34","3.63","0.47"
"107.50","vehicle_49","-69.73","-1.60","type2","2.97","west_right_0","0.00","vehicle_50","3.77","5.86","2.27"
"107.50","vehicle_50","-58.87","-1.60","type4","3.77","west_right_0","0.00","vehicle_35","4.32","6.46","-0.88"
"107.50","vehicle_54","-79.35","-1.60","type4","2.00","west_right_0","0.00","vehicle_49","2.97","4.62","1.69"
"107.50","vehicle_60","-88.19","-1.60","type2","1.18","west_right_0","0.00","vehicle_54","2.00","3.84","0.63"
"107.60","vehicle_15","-1.60","45.29","slow_car","2.89","north_down_0","0.00","vehicle_25","9.93","78.94","0.49"
"107.60","vehicle_16","-1.60","-77.81","type3","12.52","south_down_0","0.00","-1","-1","-1","-2.00"
"107.60","vehicle_25","-44.02","1.60","type5","9.93","west_left_0","0.00","-1","-1","-1","-0.33"
"107.60","vehicle_33","-1.60","55.12","type3","2.54","north_down_0","0.00","vehicle_15","2.89","4.83","0.72"
"107.60","vehicle_35","-46.98","-1.60","slow_car","4.36","west_right_0","0.00","vehicle_16","12.52","114.42","0.37"
"107.60","vehicle_36","-1.60","64.73","type5","2.20","north_down_0","0.00","vehicle_33","2.54","4.61","0.38"
"107.60","vehicle_38","-1.60","74.27","type3","1.70","north_down_0","0.00","vehicle_36","2.20","4.54","0.24"
"107.60","vehicle_39","-1.60","83.19","type2","1.40","north_down_0","0.00","vehicle_38","1.70","3.92","0.58"
"107.60","vehicle_43","-1.60","91.85","type5","1.05","north_down_0","0.00","vehicle_39","1.40","3.66","0.12"
"107.60","vehicle_49","-69.43","-1.60","type2","3.01","west_right_0","0.00","vehicle_50","3.95","5.95","0.36"
"107.60","vehicle_50","-58.48","-1.60","type4","3.95","west_right_0","0.00","vehicle_35","4.36","6.50","1.85"
"107.60","vehicle_54","-79.14","-1.60","type4","2.07","west_right_0","0.00","vehicle_49","3.01","4.71","0.74"
"107.60","vehicle_60","-88.06","-1.60","type2","1.25","west_right_0","0.00","vehicle_54","2.07","3.92","0.71"
"107.70","vehicle_15","-1.60","45.00","slow_car","2.93","north_down_0","0.00","vehicle_25","9.97","79.64","0.38"
"107.70","vehicle_16","-1.60","-79.11","type3","12.96","south_down_0","0.00","-1","-1","-1","4.38"
"107.70","vehicle_25","-45.02","1.60","type5","9.97","west_left_0","0.00","-1","-1","-1","0.44"
"107.70","vehicle_33","-1.60","54.86","type3","2.59","north_down_0","0.00","vehicle_15","2.93","4.86","0.49"
"107.70","vehicle_35","-46.54","-1.60","slow_car","4.41","west_right_0","0.00","vehicle_16","12.96","115.27","0.46"
"107.70","vehicle_36","-1.60","64.50","type5","2.25","north_down_0","0.00","vehicle_33","2.59","4.65","0.46"
"107.70","vehicle_38","-1.60","74.09","type3","1.80","north_down_0","0.00","vehicle_36","2.25","4.58","0.96"
"107.70","vehicle_39","-1.60","83.05","type2","1.40","north_down_0","0.00","vehicle_38","1.80","3.96","0.02"
"107.70","vehicle_43","-1.60","91.74","type5","1.10","north_down_0","0.00","vehicle_39","1.40","3.69","0.54"
"107.70","vehicle_49","-69.13","-1.60","type2","3.04","west_right_0","0.00","vehicle_50","3.82","6.03","0.30"
"107.70","vehicle_50","-58.10","-1.60","type4","3.82","west_right_0","0.00","vehicle_35","4.41","6.56","-1.29"
"107.70","vehicle_54","-78.93","-1.60","type4","2.14","west_right_0","0.00","vehicle_49","3.04","4.80","0.63"
"107.70","vehicle_60","-87.93","-1.60","type2","1.32","west_right_0","0.00","vehicle_54","2.14","4.00","0.72"
"107.80","vehicle_15","-1.60","44.70","slow_car","2.97","north_down_0","0.00","vehicle_25","9.95","80.34","0.46"
"107.80","vehicle_16","-1.60","-80.38","type3","12.76","south_down_0","0.00","-1","-1","-1","-2.00"
"107.80","vehicle_25","-46.01","1.60","type5","9.95","west_left_0","0.00","-1","-1","-1","-0.19"
"107.80","vehicle_33","-1.60","54.59","type3","2.68","north_down_0","0.00","vehicle_15","2.97","4.89","0.94"
"107.80","vehicle_35","-46.09","-1.60","slow_car","4.44","west_right_0","0.00","vehicle_16","12.76","116.11","0.30"
"107.80","vehicle_36","-1.60","64.28","type5","2.22","north_down_0","0.00","vehicle_33","2.68","4.69","-0.29"
"107.80","vehicle_38","-1.60","73.90","type3","1.84","north_down_0","0.00","vehicle_36","2.22","4.62","0.46"
"107.80","vehicle_39","-1.60","82.90","type2","1.49","north_down_0","0.00","vehicle_38","1.84","4.00","0.87"
"107.80","vehicle_43","-1.60","91.64","type5","1.09","north_down_0","0.00","vehicle_39","1.49","3.73","-0.05"
"107.80","vehicle_49","-68.81","-1.60","type2","3.15","west_right_0","0.00","vehicle_50","3.89","6.10","1.14"
"107.80","vehicle_50","-57.71","-1.60","type4","3.89","west_right_0","0.00","vehicle_35","4.44","6.61","0.70"
"107.80","vehicle_54","-78.71","-1.60","type4","2.19","west_right_0","0.00","vehicle_49","3.15","4.90","0.51"
"107.80","vehicle_60","-87.79","-1.60","type2","1.39","west_right_0","0.00","vehicle_54","2.19","4.08","0.66"
"107.90","vehicle_15","-1.60","44.40","slow_car","3.01","north_down_0","0.00","vehicle_25","9.97","81.04","0.41"
"107.90","vehicle_16","-1.60","-81.67","type3","12.93","south_down_0","0.00","-1","-1","-1","1.63"
"107.90","vehicle_25","-47.01","1.60","type5","9.97","west_left_0","0.00","-1","-1","-1","0.14"
"107.90","vehicle_33","-1.60","54.32","type3","2.66","north_down_0","0.00","vehicle_15","3.01","4.93","-0.26"
"107.90","vehicle_35","-45.65","-1.60","slow_car","4.47","west_right_0","0.00","vehicle_16","12.93","116.95","0.30"
"107.90","vehicle_36","-1.60","64.05","type5","2.37","north_down_0","0.00","vehicle_33","2.66","4.72","1.47"
"107.90","vehicle_38","-1.60","73.72","type3","1.80","north_down_0","0.00","vehicle_36","2.37","4.68","-0.41"
"107.90","vehicle_39","-1.60","82.75","type2","1.49","north_down_0","0.00","vehicle_38","1.80","4.03","0.06"
"107.90","vehicle_43","-1.60","91.52","type5","1.16","north_down_0","0.00","vehicle_39","1.49","3.77","0.64"
"107.90","vehicle_49","-68.49","-1.60","type2","3.20","west_right_0","0.00","vehicle_50","4.08","6.19","0.44"
"107.90","vehicle_50","-57.30","-1.60","type4","4.08","west_right_0","0.00","vehicle_35","4.47","6.65","1.83"
"107.90","vehicle_54","-78.48","-1.60","type4","2.29","west_right_0","0.00","vehicle_49","3.20","4.99","1.02"
"107.90","vehicle_60","-87.64","-1.60","type2","1.47","west_right_0","0.00","vehicle_54","2.29","4.16","0.78"
"108.00","vehicle_15","-1.60","44.09","slow_car","3.05","north_down_0","0.00","vehicle_25","9.91","81.72","0.35"
"108.00","vehicle_16","-1.60","-82.97","type3","12.98","south_down_0","0.00","-1","-1","-1","0.55"
