Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeUnsafeCrossing,Scenario,AccidentTypes,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking,hard_brake,danger_accel_toward_leader,leader_stopped,no_reaction_to_stopped_leader,SafeDangerZone,IsAccidentCase
55.75962455138746,31,35.4392456888207,1.6,5.937478844208635,14.0,28.0,6.11683834543421,8.735664332381809,-2.5196503266726573,2.5196503266726573,-0.1793595012255746,999.0,,overtaking,,6.865097043315995,14.0,False,1.0,,,,,,0
33.28966895024191,21,-1.6,72.10789383434684,2.703099314927427,16.0,15.0,2.407231734830664,5.618615867415333,-1.015496574637137,1.015496574637137,0.2958675800967633,19.3460214703764,,overtaking,,3.963566978862086,16.0,False,1.0,,,,,,0
59.84681123904549,36,-1.6,87.0212755043818,0.3553188760954507,16.0,33.0,0.1453188760954507,2.850637752190901,-0.1957397697181132,0.1957397697181132,0.21,13.57446548662334,,overtaking,,0.6198128287912167,16.0,False,1.0,,,,,,0
52.99689347461853,23,-1.6,66.81730033464648,2.2552810931485103,16.0,15.0,0.0,5.31730033464647,-1.7778254322329663,1.7778254322329663,2.2552810931485103,2.3580065462609983,,overtaking,,3.687010063930515,16.0,False,1.0,,,,,,0
44.31139122597215,25,-1.6,79.07443043870138,0.0544304387013926,16.0,23.0,0.0144304387013926,2.5544304387013925,-0.0432913161041779,0.0432913161041779,0.04,63.860760967534816,,overtaking,,0.0764978215150419,16.0,False,1.0,,,,,,0
31.24554055983985,18,52.62496932694514,1.6,2.652556509828373,14.0,14.3555282906179,2.5425565098283736,5.315445944016015,-0.7062782549141867,0.7062782549141867,0.1100000000000001,48.32223585469097,,overtaking,,5.093559576706691,14.0,False,1.0,,,,,,0
56.60016883618525,23,-1.6,64.08998311638148,0.0999831163814754,16.0,15.0,0.0,2.5899831163814757,-0.0833277054604918,0.0833277054604918,0.0999831163814754,26.36500372315984,,overtaking,,0.16038325117167,16.0,False,1.0,,,,,,0
25.79105743225476,20,-86.31373891923162,-1.6,1.7944712838726202,21.0,16.0,1.2730078379373349,4.380650135227525,-0.8291057432254759,0.8291057432254759,0.5214634459352855,8.413853780595348,,overtaking,,2.4814211810783093,21.0,False,1.0,,,,,,0
39.07062217076276,22,41.23553834474121,1.6,1.895105501409452,14.0,17.0,1.835105501409452,4.502937782923723,-0.910770064437996,0.910770064437996,0.06,75.04896304872867,,overtaking,,2.0441220549708543,14.0,False,1.0,,,,,,0
5.772085686399814,0,-78.78865160704119,-1.6,6.133735053680358,21.0,10101.0,6.640261538720734,8.449762122639866,-2.495368646720502,2.495368646720502,-0.5065264850403766,999.0,,overtaking,,7.065946627625611,21.0,False,1.0,,,,,,0
96.57676486581344,38,-1.6,81.05811747646567,1.0820881979768655,16.0,36.0,0.609294053674627,3.7941763959537314,-0.4241763959537314,0.4241763959537314,0.4727941443022388,8.046971736833513,,overtaking,,1.8756357790635088,16.0,False,1.0,,,,,,0
58.58031882505397,23,-1.6,64.01,0.01,16.0,15.0,0.0,2.51,-0.01,0.01,0.01,251.0,,overtaking,,0.015,16.0,False,1.0,,,,,,0
58.601589339314,24,-1.6,-10.3501589339314,0.0698410660685999,18.0,32.0,0.0,2.56,-0.0798410660685999,0.0798410660685999,0.0698410660685999,36.66830258675812,,overtaking,,0.1003880181558588,18.0,False,1.0,,,,,,0
79.3684506352602,65,1.6,-30.12501466381423,8.355312805710803,19.0,62.0,6.966197458959156,11.976586021699276,-4.925847996288867,4.925847996288867,1.3891153467516473,10.315815640594508,,overtaking,,8.479348482052483,19.0,False,1.0,,,,,,0
56.065683753047466,32,-0.195369086476413,-19.984735802380605,0.7933682962856725,18.0,25.17158123476267,0.832641995052344,3.328715614799941,-0.8339580444571929,0.8339580444571929,-0.0392736987666715,999.0,,overtaking,,0.680982381032442,18.43894716047612,False,1.0,,,,,,0
47.31781879706587,19,1.6,-26.31854147231753,1.4758969047541584,19.0,18.0,1.4082181202934132,4.025896904754158,-0.4031242543873918,0.4031242543873918,0.0676787844607452,60.28336053699124,,overtaking,,2.894103010264293,19.0,False,1.0,,,,,,0
95.35374549389296,33,-1.6,64.53312725305352,0.5285018024428167,16.0,15.0,0.0,3.033127253053521,-0.339560021641127,0.339560021641127,0.5285018024428167,5.760945739668926,,overtaking,,0.9559609552307498,16.0,False,1.0,,,,,,0
61.67423234721505,38,-1.6,94.39690634543764,0.1873707776790324,16.0,36.0,0.1473707776790324,2.6938913764389785,-0.0495617962798387,0.0495617962798387,0.04,67.34728441097445,,overtaking,,0.4080296288743061,16.0,False,1.0,,,,,,0
44.19801125792331,19,1.6,-31.35704565187648,1.7901988742076684,19.0,18.0,1.7201988742076686,4.350198874207669,-0.4834659161384456,0.4834659161384456,0.07,62.14569820296667,,overtaking,,3.389515750034012,19.0,False,1.0,,,,,,0
21.448138496836467,14,-75.70263216297049,-1.6,4.271515261072367,21.0,10101.0,0.0,10.702632162970488,-3.5,3.5,4.271515261072367,2.5078289421518187,,overtaking,,6.882433143493408,21.0,False,1.0,,,,,,0
52.54638520283788,48,1.6,-69.14346441531751,1.7505725775878054,19.0,47.0,0.8158126252500706,4.88984961815538,-0.5830422195743186,0.5830422195743186,0.9347599523377348,5.70141805105778,,overtaking,,3.563793537553884,19.0,False,1.0,,,,,,0
39.16714040320951,25,-1.6,81.00450257663002,0.9931438387161978,16.0,23.0,0.6182148991976236,3.5631438387161976,-0.7907106048142583,0.7907106048142583,0.3749289395185741,9.5092262502301,,overtaking,,1.0236026797748163,16.0,False,1.0,,,,,,0
44.37532595385958,33,-1.6,86.85740221384212,0.2974022138421254,16.0,25.0,0.05,2.7849348092280835,-0.2180541215612892,0.2180541215612892,0.2474022138421254,11.284046292185668,,overtaking,,0.509595365381798,16.0,False,1.0,,,,,,0
51.92823835274602,49,-90.55458548252858,-1.6,0.8815284941761942,21.0,40.0,0.5115284941761942,3.356312603993126,-0.2404317803661359,0.2404317803661359,0.37,9.071115145927369,,overtaking,,2.009374274818416,21.0,False,1.0,,,,,,0
39.08279703097946,12,-1.032205384954726,3.1161836647044785,4.868083871348139,6.0,8.599266482304548,4.790480937277358,7.690705143361308,-3.43081932179094,3.43081932179094,0.0776029340707818,98.96534842090526,,overtaking,,3.537326017252668,6.779046426995913,False,1.0,,,,,,0
59.75491761739076,48,1.6,-56.0700212291314,1.6543203950000518,19.0,47.0,1.5335690219565643,4.788452946739232,-0.3386407900001036,0.3386407900001036,0.1207513730434871,39.69910366983538,,overtaking,,4.210285852062048,19.0,False,1.0,,,,,,0
61.69739354059882,36,-1.6,86.64026064594012,0.11,16.0,33.0,0.03,2.6002606459401183,-0.0610425837604722,0.0610425837604722,0.08,32.50325807425148,,overtaking,,0.1797820613748572,16.0,False,1.0,,,,,,0
63.06132346810024,49,-81.55386765318997,-1.6,0.0619338265949882,21.0,35.0,0.0,2.551933826594988,-0.0638676531899765,0.0638676531899765,0.0619338265949882,41.35351709011411,,overtaking,,0.092054690757175,21.0,False,1.0,,,,,,0
97.25335823726998,36,-1.6,71.94221392091,0.3857711367280082,16.0,33.0,0.086442784182002,2.8557711367280083,-0.1888930395449948,0.1888930395449948,0.2993283525460062,9.5963442655309,,overtaking,,0.7043169152603866,16.0,False,1.0,,,,,,0
40.38762986939094,25,-1.6,80.03742207836544,0.6180925326522649,16.0,23.0,0.3068555195913589,3.133711039182718,-0.33,0.33,0.3112370130609059,10.075818450687573,,overtaking,,0.8910155208825512,16.0,False,1.0,,,,,,0
79.9528944315074,25,-1.6,65.44388196061576,1.3785925174650109,16.0,15.0,0.0,3.943881960615751,-0.738683294522198,0.738683294522198,1.3785925174650109,2.8768397708113063,,overtaking,,2.8677753048760324,16.0,False,1.0,,,,,,0
65.31299704366188,50,-89.04870029563381,-1.6,0.04,21.0,49.0,0.01,2.54,-0.0487002956338118,0.0487002956338118,0.03,84.66666666666667,,overtaking,,0.0465198817464752,21.0,False,1.0,,,,,,0
43.10066454528446,16,-67.81476740915043,-1.6,0.3247674091504409,21.0,10101.0,0.0,2.814767409150441,-0.3101993635853364,0.3101993635853364,0.3247674091504409,8.75698420704408,,overtaking,,0.5019618994063267,21.0,False,1.0,,,,,,0
101.57779355651115,43,-1.6,94.40851483681406,0.2222206443488835,16.0,39.0,0.148147096232589,2.718147096232589,-0.0544412886977669,0.0544412886977669,0.0740735481162944,36.84481809662914,,overtaking,,0.6400213012900727,16.0,False,1.0,,,,,,0
45.73011139148829,25,-1.6,79.03,0.02,16.0,23.0,0.0,2.52,-0.0169888608511706,0.0169888608511706,0.02,126.0,,overtaking,,0.0330111391488293,16.0,False,1.0,,,,,,0
36.119166290090455,21,-1.6,66.47604213738693,1.3113751694592954,16.0,15.0,0.6932917984683409,4.108500225945727,-0.915083822882409,0.915083822882409,0.6180833709909547,6.647222181730156,,overtaking,,1.562679919961247,16.0,False,1.0,,,,,,0
54.47790076521462,25,-1.6,74.1312013330477,1.653521945219397,16.0,23.0,0.7813120217408596,4.361836830437203,-1.063148852178063,1.063148852178063,0.8722099234785375,4.999629937465933,,overtaking,,2.2084653251584374,16.0,False,1.0,,,,,,0
45.29211643514337,25,-1.6,79.03725547949796,0.0272554794979518,16.0,23.0,0.0072554794979518,2.527255479497952,-0.0172554794979518,0.0172554794979518,0.0199999999999999,126.3627739748976,,overtaking,,0.0418138698744879,16.0,False,1.0,,,,,,0
63.80896010339293,37,1.5721546402440305,-10.66265533828528,5.450581352863107,18.0,34.0,7.488303903499936,8.732640068928617,-3.5,3.5,-2.037722550636829,999.0,,overtaking,,2.206836352517468,18.15253252916614,False,1.0,,,,,,0
97.04998260576862,36,-1.6,72.02000695769256,0.4350052182694144,16.0,33.0,0.1050017394231381,2.925005218269414,-0.4250052182694144,0.4250052182694144,0.3300034788462762,8.902222126087697,,overtaking,,0.5526245927802467,16.0,False,1.0,,,,,,0
54.98582724674436,23,-1.6,64.46708637662782,0.4777950142906054,16.0,15.0,0.0,2.9670863766278237,-0.5049604636394762,0.5049604636394762,0.4777950142906054,6.225448843414838,,overtaking,,0.7039522354916714,16.0,False,1.0,,,,,,0
60.7917321642076,33,-1.6,79.08082678357924,0.0654133917896201,16.0,25.0,0.01,2.56541339178962,-0.0654133917896201,0.0654133917896201,0.0554133917896201,46.67079553601783,,overtaking,,0.0881200876844301,16.0,False,1.0,,,,,,0
60.09256993103624,36,-1.6,86.94454326896503,0.3061145103445639,16.0,33.0,0.1207430068963759,2.8038002620686577,-0.2938002620686579,0.2938002620686579,0.1853715034481879,15.150910528456809,,overtaking,,0.3449027005189005,16.0,False,1.0,,,,,,0
56.66333677379053,33,-1.6,80.68074664555424,0.982832129173314,16.0,25.0,0.4509989678628404,3.6542481937599702,-0.5181668386895266,0.5181668386895266,0.5318331613104734,6.869793452027114,,overtaking,,1.471257607994685,16.0,False,1.0,,,,,,0
29.637899449490103,14,-67.51,-1.6,0.01,21.0,10101.0,0.0,2.51,-0.01,0.01,0.01,251.0,,overtaking,,0.015,21.0,False,1.0,,,,,,0
26.298886200508555,16,-76.35111379949144,-1.6,0.9806682796948684,21.0,14.0,0.2002784498728618,3.660891039593158,-0.6907239696694407,0.6907239696694407,0.7803898298220066,4.691203972449652,,overtaking,,1.4765649929074998,21.0,False,1.0,,,,,,0
89.40383074668397,38,-1.6,86.5496169253316,0.03,16.0,36.0,0.01,2.53,-0.03,0.03,0.0199999999999999,126.5,,overtaking,,0.0349999999999999,16.0,False,1.0,,,,,,0
56.23122895910608,47,-74.31485947469665,-10.060891933230154,0.4256814313976867,20.0,34.837727427440925,0.4073041571232774,9.247582554618804,-0.1495544124008042,0.1495544124008042,0.0183772742744092,505.0568143139748,,overtaking,,0.6273707566043474,20.67545485488185,False,1.0,,,,,,0
91.6107457637468,39,-1.6,94.03,0.02,16.0,38.0,0.01,2.52,-0.011074576374681,0.011074576374681,0.01,252.0,,overtaking,,0.0289254236253189,16.0,False,1.0,,,,,,0
45.615069402484,27,48.85466343748352,1.6,1.5178874313174733,14.0,24.0,1.3597043166198524,4.2848592891468416,-0.5012112568682526,0.5012112568682526,0.1581831146976209,27.134139089602144,,overtaking,,2.460320798507417,14.0,False,1.0,,,,,,0
36.94341033367176,21,-1.6,65.5577214596548,0.9571630398375548,16.0,15.0,0.3981086932250365,3.612822006470379,-0.3711317933265647,0.3711317933265647,0.5590543466125183,6.467640815832302,,overtaking,,1.799412788666694,16.0,False,1.0,,,,,,0
88.77152214760582,36,-1.6,79.02,0.01,16.0,33.0,0.0,2.5128477852394178,-0.01,0.01,0.01,251.28477852394175,,overtaking,,0.015,16.0,False,1.0,,,,,,0
49.96522236547493,43,79.11346332933256,1.6,1.605407282265708,14.0,41.59647594066004,1.565407282265708,4.545774122319654,-0.2966031209710176,0.2966031209710176,0.04,113.64435305799124,,overtaking,,4.396562188402676,14.0,False,1.0,,,,,,0
44.01413599142917,33,-1.6,86.97434560342833,0.3957592025712506,16.0,25.0,0.0642932004285417,2.88575920257125,-0.2271203987143747,0.2271203987143747,0.3314660021427088,8.747245400259322,,overtaking,,0.6832317195006673,16.0,False,1.0,,,,,,0
54.5017885900009,49,-89.30455285249978,-1.6,0.2222764262498881,21.0,40.0,0.0773658557499328,2.7147317114998657,-0.1168292787496644,0.1168292787496644,0.1449105704999552,18.785888359825982,,overtaking,,0.3889437888188571,21.0,False,1.0,,,,,,0
61.01634039848312,29,-1.6,75.90908313757731,0.0258310028463079,16.0,24.1662005692616,0.0058310028463079,2.525831002846308,-0.0158310028463079,0.0158310028463079,0.0199999999999999,126.2915501423154,,overtaking,,0.041457750711577,16.0,False,1.0,,,,,,0
28.119238612410665,20,-83.4684568325536,-1.6,0.6735871291964458,21.0,16.0,0.2767935645982229,3.1629458421160903,-0.5710219808750241,0.5710219808750241,0.3967935645982229,7.9774481219290685,,overtaking,,0.7943658805467956,21.0,False,1.0,,,,,,0
54.1867644032912,23,-1.6,65.0132355967088,0.97926491769616,16.0,15.0,0.0,3.5132355967088,-0.6572062757214401,0.6572062757214401,0.97926491769616,3.5888296162479936,,overtaking,,1.710009647097578,16.0,False,1.0,,,,,,0
42.03326476353342,33,-1.6,88.47675580740656,1.3267146655266098,16.0,25.0,0.2533470472933171,4.116735236466585,-0.5665500980068048,0.5665500980068048,1.0733676182332927,3.836243641567055,,overtaking,,2.666511832843212,16.0,False,1.0,,,,,,0
54.79153728044799,49,-89.25169254391041,-1.6,0.1808462719552009,21.0,40.0,0.0608462719552009,2.680846271955201,-0.0826940793280135,0.0826940793280135,0.12,22.340385599626675,,overtaking,,0.3387866971887033,21.0,False,1.0,,,,,,0
65.02787148017717,36,-1.6,86.51944257039645,0.01,16.0,33.0,0.0,2.51,-0.01,0.01,0.01,251.0,,overtaking,,0.015,16.0,False,1.0,,,,,,0
57.44827132322321,49,-89.03517286767769,-1.6,0.03,21.0,40.0,0.01,2.53,-0.0148271323223207,0.0148271323223207,0.0199999999999999,126.5,,overtaking,,0.0541389522747783,21.0,False,1.0,,,,,,0
86.61487952487438,33,-1.6,71.52,0.02,16.0,25.0,0.0,2.52,-0.01,0.01,0.02,126.0,,overtaking,,0.04,16.0,False,1.0,,,,,,0
26.118342438664072,12,-1.6,65.11816575613359,0.12,16.0,11.0,0.0,2.618165756133593,-0.1453260490687423,0.1453260490687423,0.12,21.818047967779943,,overtaking,,0.1732540973988324,16.0,False,1.0,,,,,,0
53.68685064706854,25,-1.6,75.64024351174236,2.2231493529314608,16.0,23.0,1.4244642882246068,5.0605194823451685,-0.9539448058794382,0.9539448058794382,0.798685064706854,6.336322799219181,,overtaking,,3.389240647462992,16.0,False,1.0,,,,,,0
41.01490681633548,22,37.64513896260495,1.6,1.7157208255629202,14.0,17.0,1.6421150719646858,4.302115071964686,-0.7954331456512056,0.7954331456512056,0.0736057535982342,58.60637809232096,,overtaking,,2.0405803661206834,14.0,False,1.0,,,,,,0
96.6657473102941,33,-1.6,64.14790035862745,0.1579003586274536,16.0,15.0,0.0,2.647900358627453,-0.1534252689705902,0.1534252689705902,0.1579003586274536,17.016988373715893,,overtaking,,0.2392197030536375,16.0,False,1.0,,,,,,0
57.29460761478829,47,1.6,-50.23970629338108,1.747835016795871,19.0,41.0,1.5812132866726354,4.314456746919107,-0.54,0.54,0.1666217301232356,25.935578255697116,,overtaking,,3.0092600265391787,19.0,False,1.0,,,,,,0
41.4693060868718,41,1.6,-76.6567347828205,2.543205619582691,19.0,37.0,2.404938271754486,5.267339293496793,-0.905606641324998,0.905606641324998,0.1382673478282048,38.68516582951872,,overtaking,,3.7948259580789823,19.0,False,1.0,,,,,,0
53.89627303772263,37,1.6,-37.45531452371646,2.1179089874257904,19.0,34.0,1.723257489521492,4.988281683653527,-1.066742510478508,1.066742510478508,0.3946514979042983,12.64796885001993,,overtaking,,2.521182927914877,19.0,False,1.0,,,,,,0
45.90289569682442,30,66.53812200845357,1.6,1.6670621311400418,14.0,27.95586168037474,1.607062131140042,4.271475963102568,-1.052786055346148,1.052786055346148,0.0599999999999998,71.19126605170966,,overtaking,,1.3983310180052326,14.0,False,1.0,,,,,,0
102.75716046619546,41,-1.6,90.47369587684702,0.1502864186478182,16.0,38.51432093239091,0.1897135813521817,2.6602864186478183,-0.0202864186478182,0.0202864186478182,-0.0394271627043635,999.0,,overtaking,,0.6559819213726656,16.0,False,1.0,,,,,,0
34.28060218658938,25,-1.6,90.04849453352656,2.5018645080173907,16.0,23.0,2.517909672011593,5.0979849453352655,-0.6923161479594219,0.6923161479594219,-0.0160451639942029,999.0,,overtaking,,4.576323877637678,16.0,False,1.0,,,,,,0
26.10709808880167,12,-1.6,65.11929019111983,0.119290191119833,16.0,11.0,0.0,2.619290191119833,-0.1585803822396662,0.1585803822396662,0.119290191119833,21.981210183368106,,overtaking,,0.1641718896398052,16.0,False,1.0,,,,,,0
60.7697513323706,50,-90.91234813468115,-1.6,1.3687362342479237,21.0,49.0,0.6251243338146966,3.8426865007220448,-0.8866367671961662,0.8866367671961662,0.743611900433227,5.173678058590319,,overtaking,,1.8001252267974095,21.0,False,1.0,,,,,,0
44.89817320183903,33,-1.6,86.7303653596322,0.1903653596321935,16.0,25.0,0.04,2.690182679816097,-0.1698173201839032,0.1698173201839032,0.1503653596321935,17.895866061247606,,overtaking,,0.2571197566239261,16.0,False,1.0,,,,,,0
36.68689637728483,23,-1.6,75.02096579634427,1.5552414490860682,16.0,21.0,1.0913103622715172,4.2165518113575855,-0.4663455776752335,0.4663455776752335,0.4639310868145511,9.092120486846625,,overtaking,,3.207075092605283,16.0,False,1.0,,,,,,0
45.93905466664943,48,1.6,-89.95478873338418,2.869763666662358,19.0,47.0,3.3626617333453974,7.195621866659772,-1.1669778000542887,1.1669778000542887,-0.4928980666830396,999.0,,overtaking,,3.3111201895677644,19.0,False,1.0,,,,,,0
34.778760616684096,21,-1.6,68.66332834196444,1.931894054656904,16.0,15.0,1.3935932053221762,4.941469266990586,-0.877451274002092,0.877451274002092,0.538300849334728,9.183593396128543,,overtaking,,2.6692367612546004,16.0,False,1.0,,,,,,0
18.232019227531488,11,-1.6,67.0746827120579,6.37354808566498,16.0,10111.0,4.501923089874044,9.732759622183874,-2.923274025996232,2.923274025996232,1.871624995790936,5.216363414083542,,overtaking,,8.91647396028806,16.0,False,1.0,,,,,,0
41.59140684023878,22,36.65149641538113,1.6,1.6831770177512462,14.0,17.0,1.5970181668636838,4.240859315976121,-0.451653570413933,0.451653570413933,0.0861588508875623,49.323984876730144,,overtaking,,3.36032150832554,14.0,False,1.0,,,,,,0
93.67807342984074,36,-1.6,76.05604579733445,2.1253485991114807,16.0,33.0,1.670697198222961,4.8509632850796285,-0.7657797104777739,0.7657797104777739,0.4546514008885194,10.720425338760592,,overtaking,,3.458461396684004,16.0,False,1.0,,,,,,0
33.638949274179915,28,84.95483695971424,1.6,2.653052536291004,14.0,27.0,2.785262681455022,5.433894927417992,-0.8661050725820089,0.8661050725820089,-0.1322101451640177,999.0,,overtaking,,3.931523232227198,14.0,False,1.0,,,,,,0
54.297529405143,32,-1.6,-17.066541167200207,1.3812352974284976,18.0,30.0,0.0,3.9534588327997935,-0.5285294614274653,0.5285294614274653,1.3812352974284976,2.8622650068010285,,overtaking,,3.222214754635403,18.0,False,1.0,,,,,,0
99.41132166324876,39,-1.6,87.31729511293399,0.5006916119086198,16.0,38.0,0.2506916119086197,3.0006916119086195,-0.24,0.24,0.25,12.002766447634478,,overtaking,,0.7744007505539132,16.0,False,1.0,,,,,,0
103.48634248152403,60,-91.46775477401874,-1.6,1.3497068419554483,21.0,54.0,0.8681945110855768,3.903950676520513,-0.7407328951113786,0.7407328951113786,0.4815123308698718,8.12425161046578,,overtaking,,1.7836537872486842,21.0,False,1.0,,,,,,0
94.54080779039955,33,-68.97312159786458,-1.6,1.4378558666009795,21.0,10101.0,0.0,3.973121597864583,-0.7403482139214087,0.7403482139214087,1.4378558666009795,3.347247482442388,,overtaking,,2.835141069927061,21.0,False,1.0,,,,,,0
