Time,VehicleId,Pos_x,Pos_y,Angle,Type,Speed,Lane,Slope,Acceleration,LeaderID,LeaderSpeed,LeaderGap
135.5,70,-1.6,63.06,180,type3,7.4,north_down_0,0,3.07,68,9.73,19.39
135.6,36,-1.6,-98.93,180,type5,10,south_down_0,0,0.61,-1,-1,-1
135.6,43,-1.6,-38.22,180,type5,8.97,south_down_0,0,0.98,64,9.59,20.74
135.6,45,-93.51,1.6,270,type4,12.34,west_left_0,0,4.16,-1,-1,-1
135.6,54,-1.6,-81.3,180,type4,10.1,south_down_0,0,1.8,36,10,12.63
135.6,55,86.21,-1.6,90,type2,15.55,east_right_0,0,-0.1,-1,-1,-1
135.6,57,-1.6,-12.81,180,type3,8.48,south_down_0,0,-2,43,8.97,20.41
135.6,58,-13.73,1.6,270,type2,14.84,west_left_0,0,3.73,45,12.34,74.78
135.6,61,-1.6,20.57,180,type1,9.72,north_down_0,0,-3.5,55,15.55,101.57
135.6,64,-1.6,-63.96,180,type4,9.59,south_down_0,0,1.19,54,10.1,12.34
135.6,68,-1.6,37.73,180,type2,9.42,north_down_0,0,-3.1,61,9.72,12.16
135.6,70,-1.6,62.33,180,type3,7.31,north_down_0,0,-0.96,68,9.42,19.6
135.7,43,-1.6,-39.11,180,type5,8.93,south_down_0,0,-0.41,64,9.46,20.79
135.7,45,-94.73,1.6,270,type4,12.16,west_left_0,0,-1.86,-1,-1,-1
135.7,54,-1.6,-82.29,180,type4,9.96,south_down_0,0,-1.32,-1,-1,-1
135.7,55,87.72,-1.6,90,type2,15.15,east_right_0,0,-4.03,-1,-1,-1
135.7,57,-1.6,-13.65,180,type3,8.39,south_down_0,0,-0.91,43,8.93,20.47
135.7,58,-15.18,1.6,270,type2,14.53,west_left_0,0,-3.19,45,12.16,74.54
135.7,61,-1.6,19.63,180,type1,9.37,north_down_0,0,-3.5,55,15.15,102.15
135.7,64,-1.6,-64.91,180,type4,9.46,south_down_0,0,-1.23,54,9.96,12.39
135.7,68,-1.6,36.8,180,type2,9.33,north_down_0,0,-0.94,61,9.37,12.16
135.7,70,-1.6,61.6,180,type3,7.29,north_down_0,0,-0.18,68,9.33,19.8
135.8,43,-1.6,-40.01,180,type5,8.92,south_down_0,0,-0.05,64,9.53,20.85
135.8,45,-95.97,1.6,270,type4,12.41,west_left_0,0,2.49,-1,-1,-1
135.8,54,-1.6,-83.5,180,type4,12.03,south_down_0,0,20.62,-1,-1,-1
135.8,55,89.25,-1.6,90,type2,15.27,east_right_0,0,1.27,-1,-1,-1
135.8,57,-1.6,-14.51,180,type3,8.68,south_down_0,0,2.92,43,8.92,20.49
135.8,58,-16.68,1.6,270,type2,15,west_left_0,0,4.74,45,12.41,74.29
135.8,61,-1.6,18.73,180,type1,9.02,north_down_0,0,-3.5,55,15.27,102.77
135.8,64,-1.6,-65.86,180,type4,9.53,south_down_0,0,0.7,54,12.03,12.64
135.8,68,-1.6,35.86,180,type2,9.38,north_down_0,0,0.56,61,9.02,12.13
135.8,70,-1.6,60.86,180,type3,7.36,north_down_0,0,0.73,68,9.38,20.01
135.9,43,-1.6,-40.91,180,type5,9,south_down_0,0,0.8,64,10.44,21
135.9,45,-97.18,1.6,270,type4,12.14,west_left_0,0,-2.66,-1,-1,-1
135.9,54,-1.6,-84.72,180,type4,12.21,south_down_0,0,1.83,-1,-1,-1
135.9,55,90.76,-1.6,90,type2,15.13,east_right_0,0,-1.44,-1,-1,-1
135.9,57,-1.6,-15.36,180,type3,8.48,south_down_0,0,-2,43,9,20.54
135.9,58,-18.15,1.6,270,type2,14.65,west_left_0,0,-3.49,45,12.14,74.03
135.9,61,-1.6,17.86,180,type1,8.67,north_down_0,0,-3.5,55,15.13,103.42
135.9,64,-1.6,-66.9,180,type4,10.44,south_down_0,0,9.07,54,12.21,12.81
135.9,68,-1.6,34.95,180,type2,9.06,north_down_0,0,-3.22,61,8.67,12.09
135.9,70,-1.6,60.13,180,type3,7.34,north_down_0,0,-0.27,68,9.06,20.18
136,43,-1.6,-41.82,180,type5,9.12,south_down_0,0,1.12,64,10.52,21.14
136,45,-98.39,1.6,270,type4,12.08,west_left_0,0,-0.56,-1,-1,-1
136,54,-1.6,-85.94,180,type4,12.23,south_down_0,0,0.2,-1,-1,-1
136,55,92.27,-1.6,90,type2,15.08,east_right_0,0,-0.48,-1,-1,-1
136,57,-1.6,-16.23,180,type3,8.64,south_down_0,0,1.56,43,9.12,20.59
136,58,-19.65,1.6,270,type2,15,west_left_0,0,3.52,45,12.08,73.74
136,61,-1.6,17.03,180,type1,8.32,north_down_0,0,-3.5,55,15.08,104.09
136,64,-1.6,-67.95,180,type4,10.52,south_down_0,0,0.77,54,12.23,12.98
136,68,-1.6,34.05,180,type2,9.03,north_down_0,0,-0.3,61,8.32,12.02
136,70,-1.6,59.38,180,type3,7.52,north_down_0,0,1.87,68,9.03,20.33
136.1,43,-1.6,-42.73,180,type5,9.12,south_down_0,0,0.04,64,10.37,21.26
136.1,45,-99.62,1.6,270,type4,12.33,west_left_0,0,2.51,-1,-1,-1
136.1,54,-1.6,-87.18,180,type4,12.43,south_down_0,0,2,-1,-1,-1
136.1,55,93.84,-1.6,90,type2,15.67,east_right_0,0,5.91,-1,-1,-1
136.1,57,-1.6,-17.11,180,type3,8.8,south_down_0,0,1.63,43,9.12,20.62
136.1,58,-21.14,1.6,270,type2,14.93,west_left_0,0,-0.74,45,12.33,73.48
136.1,61,-1.6,16.23,180,type1,7.97,north_down_0,0,-3.5,55,15.67,104.86
136.1,64,-1.6,-68.99,180,type4,10.37,south_down_0,0,-1.43,54,12.43,13.19
136.1,68,-1.6,33.18,180,type2,8.66,north_down_0,0,-3.76,61,7.97,11.95
136.1,70,-1.6,58.62,180,type3,7.54,north_down_0,0,0.15,68,8.66,20.44
136.2,43,-1.6,-43.65,180,type5,9.2,south_down_0,0,0.84,64,10.91,21.43
136.2,54,-1.6,-88.4,180,type4,12.15,south_down_0,0,-2.79,-1,-1,-1
136.2,55,95.37,-1.6,90,type2,15.35,east_right_0,0,-3.26,-1,-1,-1
136.2,57,-1.6,-17.97,180,type3,8.62,south_down_0,0,-1.87,43,9.2,20.68
136.2,58,-22.62,1.6,270,type2,14.84,west_left_0,0,-0.87,-1,-1,-1
136.2,61,-1.6,15.47,180,type1,7.62,north_down_0,0,-3.5,55,15.35,105.63
136.2,64,-1.6,-70.08,180,type4,10.91,south_down_0,0,5.36,54,12.15,13.31
136.2,68,-1.6,32.34,180,type2,8.45,north_down_0,0,-2.08,61,7.62,11.87
136.2,70,-1.6,57.88,180,type3,7.47,north_down_0,0,-0.69,68,8.45,20.54
136.3,43,-1.6,-44.58,180,type5,9.25,south_down_0,0,0.5,64,10.84,21.59
136.3,54,-1.6,-89.63,180,type4,12.33,south_down_0,0,1.77,-1,-1,-1
136.3,55,96.91,-1.6,90,type2,15.38,east_right_0,0,0.37,-1,-1,-1
136.3,57,-1.6,-18.86,180,type3,8.89,south_down_0,0,2.74,43,9.25,20.72
136.3,58,-24.07,1.6,270,type2,14.51,west_left_0,0,-3.35,-1,-1,-1
136.3,61,-1.6,14.74,180,type1,7.27,north_down_0,0,-3.5,55,15.38,106.44
136.3,64,-1.6,-71.17,180,type4,10.84,south_down_0,0,-0.74,54,12.33,13.46
136.3,68,-1.6,31.51,180,type2,8.27,north_down_0,0,-1.76,61,7.27,11.77
136.3,70,-1.6,57.13,180,type3,7.44,north_down_0,0,-0.27,68,8.27,20.62
136.4,43,-1.6,-45.51,180,type5,9.32,south_down_0,0,0.66,64,10.93,21.75
136.4,54,-1.6,-90.82,180,type4,11.95,south_down_0,0,-3.81,-1,-1,-1
136.4,55,98.42,-1.6,90,type2,15.12,east_right_0,0,-2.64,-1,-1,-1
136.4,57,-1.6,-19.73,180,type3,8.73,south_down_0,0,-1.58,43,9.32,20.78
136.4,58,-25.53,1.6,270,type2,14.59,west_left_0,0,0.87,-1,-1,-1
136.4,61,-1.6,14.05,180,type1,6.92,north_down_0,0,-3.5,55,15.12,107.26
136.4,64,-1.6,-72.26,180,type4,10.93,south_down_0,0,0.91,54,11.95,13.57
136.4,68,-1.6,30.69,180,type2,8.2,north_down_0,0,-0.76,61,6.92,11.64
136.4,70,-1.6,56.38,180,type3,7.47,north_down_0,0,0.3,68,8.2,20.69
136.5,43,-1.6,-46.44,180,type5,9.37,south_down_0,0,0.5,64,10.93,21.91
136.5,54,-1.6,-92.04,180,type4,12.19,south_down_0,0,2.45,-1,-1,-1
136.5,57,-1.6,-20.61,180,type3,8.78,south_down_0,0,0.5,43,9.37,20.84
136.5,58,-26.96,1.6,270,type2,14.28,west_left_0,0,-3.08,-1,-1,-1
136.5,61,-1.6,13.38,180,type1,6.68,north_down_0,0,-2.41,-1,-1,-1
136.5,64,-1.6,-73.35,180,type4,10.93,south_down_0,0,0.01,54,12.19,13.69
136.5,68,-1.6,29.89,180,type2,8.05,north_down_0,0,-1.46,61,6.68,11.5
136.5,70,-1.6,55.64,180,type3,7.4,north_down_0,0,-0.72,68,8.05,20.76
136.6,43,-1.6,-47.38,180,type5,9.39,south_down_0,0,0.2,64,10.9,22.06
136.6,54,-1.6,-93.28,180,type4,12.35,south_down_0,0,1.61,-1,-1,-1
136.6,57,-1.6,-21.5,180,type3,8.88,south_down_0,0,0.96,43,9.39,20.89
136.6,58,-28.43,1.6,270,type2,14.63,west_left_0,0,3.44,-1,-1,-1
136.6,61,-1.6,12.75,180,type1,6.33,north_down_0,0,-3.5,-1,-1,-1
136.6,64,-1.6,-74.44,180,type4,10.9,south_down_0,0,-0.24,54,12.35,13.84
136.6,68,-1.6,29.11,180,type2,7.8,north_down_0,0,-2.53,61,6.33,11.36
136.6,70,-1.6,54.9,180,type3,7.43,north_down_0,0,0.26,68,7.8,20.8
136.7,43,-1.6,-48.33,180,type5,9.43,south_down_0,0,0.43,64,11.01,22.22
136.7,54,-1.6,-94.5,180,type4,12.26,south_down_0,0,-0.97,-1,-1,-1
136.7,57,-1.6,-22.37,180,type3,8.76,south_down_0,0,-1.12,43,9.43,20.95
136.7,58,-29.92,1.6,270,type2,14.98,west_left_0,0,3.51,-1,-1,-1
136.7,61,-1.6,12.15,180,type1,5.98,north_down_0,0,-3.5,-1,-1,-1
136.7,64,-1.6,-75.54,180,type4,11.01,south_down_0,0,1.05,54,12.26,13.96
136.7,68,-1.6,28.34,180,type2,7.63,north_down_0,0,-1.65,61,5.98,11.19
136.7,70,-1.6,54.18,180,type3,7.24,north_down_0,0,-1.89,68,7.63,20.84
136.8,43,-1.6,-49.28,180,type5,9.5,south_down_0,0,0.67,64,11.07,22.37
136.8,54,-1.6,-95.75,180,type4,12.46,south_down_0,0,2.07,-1,-1,-1
136.8,57,-1.6,-23.24,180,type3,8.68,south_down_0,0,-0.89,43,9.5,21.04
136.8,58,-31.42,1.6,270,type2,14.97,west_left_0,0,-0.11,-1,-1,-1
136.8,61,-1.6,11.59,180,type1,5.63,north_down_0,0,-3.5,-1,-1,-1
136.8,64,-1.6,-76.65,180,type4,11.07,south_down_0,0,0.61,54,12.46,14.1
136.8,68,-1.6,27.59,180,type2,7.55,north_down_0,0,-0.82,61,5.63,11
136.8,70,-1.6,53.46,180,type3,7.22,north_down_0,0,-0.2,68,7.55,20.87
136.9,43,-1.6,-50.22,180,type5,9.49,south_down_0,0,-0.13,64,11.6,22.59
136.9,54,-1.6,-96.97,180,type4,12.24,south_down_0,0,-2.26,-1,-1,-1
136.9,57,-1.6,-24.14,180,type3,8.96,south_down_0,0,2.84,43,9.49,21.09
136.9,58,-32.88,1.6,270,type2,14.62,west_left_0,0,-3.5,-1,-1,-1
136.9,61,-1.6,10.76,180,type1,8.28,north_down_0,0,26.5,-1,-1,-1
136.9,64,-1.6,-77.81,180,type4,11.6,south_down_0,0,5.28,54,12.24,14.16
136.9,68,-1.6,26.85,180,type2,7.38,north_down_0,0,-1.68,61,8.28,11.09
136.9,70,-1.6,52.72,180,type3,7.38,north_down_0,0,1.65,68,7.38,20.87
137,43,-1.6,-51.19,180,type5,9.61,south_down_0,0,1.25,64,11.66,22.79
137,54,-1.6,-98.17,180,type4,12,south_down_0,0,-2.39,-1,-1,-1
137,57,-1.6,-25.01,180,type3,8.76,south_down_0,0,-2,43,9.61,21.17
137,58,-34.31,1.6,270,type2,14.31,west_left_0,0,-3.11,-1,-1,-1
137,61,-1.6,9.97,180,type1,7.93,north_down_0,0,-3.5,-1,-1,-1
137,64,-1.6,-78.98,180,type4,11.66,south_down_0,0,0.62,54,12,14.2
137,68,-1.6,26.03,180,type2,8.14,north_down_0,0,7.59,61,7.93,11.07
137,70,-1.6,52,180,type3,7.21,north_down_0,0,-1.7,68,8.14,20.96
137.1,43,-1.6,-52.16,180,type5,9.73,south_down_0,0,1.17,64,11.22,22.94
137.1,54,-1.6,-99.42,180,type4,12.45,south_down_0,0,4.56,-1,-1,-1
137.1,57,-1.6,-25.91,180,type3,9.01,south_down_0,0,2.54,43,9.73,21.25
137.1,58,-35.81,1.6,270,type2,14.98,west_left_0,0,6.75,-1,-1,-1
137.1,61,-1.6,9.21,180,type1,7.58,north_down_0,0,-3.5,-1,-1,-1
137.1,64,-1.6,-80.1,180,type4,11.22,south_down_0,0,-4.37,54,12.45,14.32
137.1,68,-1.6,25.21,180,type2,8.22,north_down_0,0,0.77,61,7.58,11
137.1,70,-1.6,51.26,180,type3,7.39,north_down_0,0,1.76,68,8.22,21.05
137.2,43,-1.6,-53.13,180,type5,9.69,south_down_0,0,-0.37,64,11.76,23.15
137.2,57,-1.6,-26.82,180,type3,9.03,south_down_0,0,0.18,43,9.69,21.31
137.2,58,-37.25,1.6,270,type2,14.42,west_left_0,0,-5.58,-1,-1,-1
137.2,61,-1.6,8.49,180,type1,7.23,north_down_0,0,-3.5,-1,-1,-1
137.2,64,-1.6,-81.27,180,type4,11.76,south_down_0,0,5.4,-1,-1,-1
137.2,68,-1.6,24.44,180,type2,7.72,north_down_0,0,-5.02,61,7.23,10.96
137.2,70,-1.6,50.5,180,type3,7.55,north_down_0,0,1.62,68,7.72,21.06
137.3,43,-1.6,-54.11,180,type5,9.85,south_down_0,0,1.58,64,12.38,23.4
137.3,57,-1.6,-27.73,180,type3,9.11,south_down_0,0,0.83,43,9.85,21.39
137.3,58,-38.71,1.6,270,type2,14.56,west_left_0,0,1.32,-1,-1,-1
137.3,61,-1.6,7.8,180,type1,6.88,north_down_0,0,-3.5,-1,-1,-1
137.3,64,-1.6,-82.51,180,type4,12.38,south_down_0,0,6.18,-1,-1,-1
137.3,68,-1.6,23.68,180,type2,7.62,north_down_0,0,-0.96,61,6.88,10.88
137.3,70,-1.6,49.77,180,type3,7.35,north_down_0,0,-2,68,7.62,21.09
137.4,43,-1.6,-55.11,180,type5,9.93,south_down_0,0,0.79,64,11.98,23.61
137.4,57,-1.6,-28.65,180,type3,9.26,south_down_0,0,1.5,43,9.93,21.45
137.4,58,-40.2,1.6,270,type2,14.92,west_left_0,0,3.59,-1,-1,-1
137.4,61,-1.59,7.14,179.91,type1,6.53,:intersection_2_0,0,-3.5,-1,-1,-1
137.4,64,-1.6,-83.71,180,type4,11.98,south_down_0,0,-3.96,-1,-1,-1
137.4,68,-1.6,22.93,180,type2,7.54,north_down_0,0,-0.86,61,6.53,10.78
137.4,70,-1.6,49.02,180,type3,7.46,north_down_0,0,1.08,68,7.54,21.1
137.5,43,-1.6,-56.1,180,type5,9.98,south_down_0,0,0.5,64,12.22,23.83
137.5,57,-1.6,-29.56,180,type3,9.06,south_down_0,0,-2,43,9.98,21.54
137.5,58,-41.7,1.6,270,type2,14.97,west_left_0,0,0.52,-1,-1,-1
137.5,61,-1.5,6.53,178.91,type1,6.18,:intersection_2_0,0,-3.5,-1,-1,-1
137.5,64,-1.6,-84.93,180,type4,12.22,south_down_0,0,2.32,-1,-1,-1
137.5,68,-1.6,22.2,180,type2,7.22,north_down_0,0,-3.17,61,6.18,10.68
137.5,70,-1.6,48.3,180,type3,7.26,north_down_0,0,-2,68,7.22,21.09
137.6,43,-1.6,-57.1,180,type5,9.93,south_down_0,0,-0.44,64,12.26,24.06
137.6,57,-1.6,-30.46,180,type3,9.04,south_down_0,0,-0.27,43,9.93,21.63
137.6,58,-43.14,1.6,270,type2,14.44,west_left_0,0,-5.29,-1,-1,-1
137.6,61,-1.42,5.96,177.96,type1,5.83,:intersection_2_0,0,-3.5,-1,-1,-1
137.6,64,-1.6,-86.16,180,type4,12.26,south_down_0,0,0.48,-1,-1,-1
137.6,68,-1.6,21.48,180,type2,7.23,north_down_0,0,0.11,61,5.83,10.54
137.6,70,-1.6,47.56,180,type3,7.38,north_down_0,0,1.27,68,7.23,21.08
137.7,43,-1.6,-58.09,180,type5,9.91,south_down_0,0,-0.29,64,12,24.27
137.7,57,-1.6,-31.37,180,type3,9.08,south_down_0,0,0.41,43,9.91,21.72
137.7,58,-44.64,1.6,270,type2,14.99,west_left_0,0,5.5,-1,-1,-1
137.7,61,-1.34,5.41,177.07,type1,5.48,:intersection_2_0,0,-3.5,-1,-1,-1
137.7,64,-1.6,-87.36,180,type4,12,south_down_0,0,-2.68,-1,-1,-1
137.7,68,-1.6,20.76,180,type2,7.19,north_down_0,0,-0.4,61,5.48,10.37
137.7,70,-1.6,46.83,180,type3,7.27,north_down_0,0,-1.15,68,7.19,21.07
137.8,43,-1.6,-59.09,180,type5,9.99,south_down_0,0,0.88,64,12.1,24.48
137.8,57,-1.6,-32.31,180,type3,9.39,south_down_0,0,3.09,43,9.99,21.78
137.8,58,-46.09,1.6,270,type2,14.45,west_left_0,0,-5.35,-1,-1,-1
137.8,61,-1.2,4.38,175.36,type1,10.48,:intersection_2_0,0,50,-1,-1,-1
137.8,64,-1.6,-88.57,180,type4,12.1,south_down_0,0,0.99,-1,-1,-1
137.8,68,-1.6,20.1,180,type2,6.66,north_down_0,0,-5.32,61,10.48,10.75
137.8,70,-1.6,46.09,180,type3,7.42,north_down_0,0,1.48,68,6.66,20.99
137.9,43,-1.6,-60.08,180,type5,9.91,south_down_0,0,-0.87,64,12.12,24.7
137.9,57,-1.6,-33.23,180,type3,9.19,south_down_0,0,-2,43,9.91,21.85
137.9,58,-47.56,1.6,270,type2,14.75,west_left_0,0,2.96,-1,-1,-1
137.9,61,-0.88,3.06,171.63,type1,13.71,:intersection_2_0,0,32.26,-1,-1,-1
137.9,64,-1.6,-89.78,180,type4,12.12,south_down_0,0,0.22,-1,-1,-1
137.9,68,-1.6,19.17,180,type2,9.3,north_down_0,0,26.38,61,13.71,11.19
137.9,70,-1.6,45.36,180,type3,7.32,north_down_0,0,-1,68,9.3,21.19
138,43,-1.6,-61.07,180,type5,9.92,south_down_0,0,0.12,64,12.12,24.92
138,57,-1.6,-34.17,180,type3,9.4,south_down_0,0,2.18,43,9.92,21.9
138,58,-49.02,1.6,270,type2,14.57,west_left_0,0,-1.76,-1,-1,-1
138,61,-0.17,1.89,164.12,type1,13.71,:intersection_2_0,0,0,-1,-1,-1
138,64,-1.6,-90.99,180,type4,12.12,south_down_0,0,0.01,-1,-1,-1
138,68,-1.6,18.05,180,type2,11.2,north_down_0,0,19.02,58,14.57,56.69
138,70,-1.6,44.61,180,type3,7.45,north_down_0,0,1.33,68,11.2,21.57
138.1,43,-1.6,-62.07,180,type5,9.99,south_down_0,0,0.77,64,12.48,25.17
138.1,57,-1.6,-35.1,180,type3,9.31,south_down_0,0,-0.92,43,9.99,21.97
138.1,58,-50.47,1.6,270,type2,14.54,west_left_0,0,-0.28,-1,-1,-1
138.1,61,0.52,0.73,157.89,type1,13.49,:intersection_12_0,0,-2.23,-1,-1,-1
138.1,64,-1.6,-92.24,180,type4,12.48,south_down_0,0,3.66,-1,-1,-1
138.1,68,-1.6,16.65,180,type2,13.95,north_down_0,0,27.52,58,14.54,56.75
138.1,70,-1.6,43.82,180,type3,7.93,north_down_0,0,4.82,68,13.95,22.17
138.2,43,-1.6,-63.06,180,type5,9.92,south_down_0,0,-0.73,64,12.38,25.42
138.2,57,-1.6,-36.05,180,type3,9.46,south_down_0,0,1.48,43,9.92,22.01
138.2,58,-51.92,1.6,270,type2,14.52,west_left_0,0,-0.2,-1,-1,-1
138.2,61,1.64,-0.02,144.95,type1,13.63,:intersection_12_0,0,1.43,-1,-1,-1
138.2,64,-1.6,-93.48,180,type4,12.38,south_down_0,0,-1.05,-1,-1,-1
138.2,68,-1.6,15.29,180,type2,13.6,north_down_0,0,-3.52,58,14.52,56.85
138.2,70,-1.6,42.93,180,type3,8.87,north_down_0,0,9.36,68,13.6,22.64
138.3,43,-1.6,-64.05,180,type5,9.94,south_down_0,0,0.18,64,12.04,25.63
138.3,57,-1.6,-36.97,180,type3,9.26,south_down_0,0,-2,43,9.94,22.08
138.3,58,-53.41,1.6,270,type2,14.88,west_left_0,0,3.57,-1,-1,-1
138.3,61,2.8,-0.72,134.62,type1,13.55,:intersection_12_0,0,-0.78,-1,-1,-1
138.3,64,-1.6,-94.68,180,type4,12.04,south_down_0,0,-3.43,-1,-1,-1
138.3,68,-1.6,13.9,180,type2,13.9,north_down_0,0,3,58,14.88,56.94
138.3,70,-1.6,42.06,180,type3,8.72,north_down_0,0,-1.49,68,13.9,23.16
138.4,43,-1.6,-65.04,180,type5,9.9,south_down_0,0,-0.36,64,12.06,25.84
138.4,57,-1.6,-37.89,180,type3,9.22,south_down_0,0,-0.45,43,9.9,22.15
138.4,58,-54.85,1.6,270,type2,14.41,west_left_0,0,-4.75,-1,-1,-1
138.4,61,4.05,-1.15,123.78,type1,13.47,:intersection_12_0,0,-0.78,-1,-1,-1
138.4,64,-1.6,-95.89,180,type4,12.06,south_down_0,0,0.2,-1,-1,-1
138.4,68,-1.6,12.49,180,type2,14.1,north_down_0,0,2,58,14.41,56.98
138.4,70,-1.6,41.16,180,type3,9,north_down_0,0,2.82,68,14.1,23.67
138.5,43,-1.6,-66.04,180,type5,9.93,south_down_0,0,0.29,64,12.14,26.06
138.5,57,-1.6,-38.83,180,type3,9.38,south_down_0,0,1.67,43,9.93,22.21
138.5,58,-56.34,1.6,270,type2,14.84,west_left_0,0,4.31,-1,-1,-1
138.5,61,5.37,-1.34,111.67,type1,13.33,:intersection_12_0,0,-1.45,-1,-1,-1
138.5,64,-1.6,-97.1,180,type4,12.14,south_down_0,0,0.78,-1,-1,-1
138.5,68,-1.6,11.11,180,type2,13.82,north_down_0,0,-2.82,58,14.84,57.08
138.5,70,-1.6,40.25,180,type3,9.12,north_down_0,0,1.17,68,13.82,24.14
138.6,43,-1.6,-67.04,180,type5,9.99,south_down_0,0,0.59,64,12.42,26.31
138.6,57,-1.6,-39.75,180,type3,9.18,south_down_0,0,-2,43,9.99,22.29
138.6,58,-57.79,1.6,270,type2,14.51,west_left_0,0,-3.26,-1,-1,-1
138.6,61,6.71,-1.53,105.41,type1,13.56,:intersection_12_0,0,2.32,-1,-1,-1
138.6,64,-1.6,-98.34,180,type4,12.42,south_down_0,0,2.86,-1,-1,-1
138.6,68,-1.6,9.75,180,type2,13.6,north_down_0,0,-2.19,58,14.51,57.17
138.6,70,-1.6,39.32,180,type3,9.28,north_down_0,0,1.58,68,13.6,24.57
138.7,43,-1.6,-68.04,180,type5,9.99,south_down_0,0,-0.02,64,12.47,26.55
138.7,57,-1.6,-40.69,180,type3,9.36,south_down_0,0,1.72,43,9.99,22.35
138.7,58,-59.23,1.6,270,type2,14.47,west_left_0,0,-0.44,-1,-1,-1
138.7,61,8.08,-1.6,97.76,type1,13.68,east_right_0,0,1.18,-1,-1,-1
138.7,64,-1.6,-99.59,180,type4,12.47,south_down_0,0,0.45,-1,-1,-1
138.7,68,-1.6,8.38,180,type2,13.76,north_down_0,0,1.61,58,14.47,57.24
138.7,70,-1.6,38.42,180,type3,9.08,north_down_0,0,-2,68,13.76,25.04
138.8,43,-1.6,-69.03,180,type5,9.95,south_down_0,0,-0.37,-1,-1,-1
138.8,57,-1.6,-41.63,180,type3,9.42,south_down_0,0,0.7,43,9.95,22.4
138.8,58,-60.73,1.6,270,type2,14.95,west_left_0,0,4.86,-1,-1,-1
138.8,61,9.43,-1.6,94.5,type1,13.54,east_right_0,0,-1.37,-1,-1,-1
138.8,68,-1.63,7.01,180.32,type2,13.71,:intersection_0_0,0,-0.51,58,14.95,57.36
138.8,70,-1.6,37.51,180,type3,9.07,north_down_0,0,-0.08,68,13.71,25.5
138.9,43,-1.6,-70.03,180,type5,9.97,south_down_0,0,0.12,-1,-1,-1
138.9,57,-1.6,-42.58,180,type3,9.47,south_down_0,0,0.46,43,9.97,22.45
138.9,58,-62.18,1.6,270,type2,14.48,west_left_0,0,-4.7,-1,-1,-1
138.9,61,10.77,-1.6,92.32,type1,13.4,east_right_0,0,-1.41,-1,-1,-1
138.9,68,-1.83,5.6,182.62,type2,14.16,:intersection_0_0,0,4.55,58,14.48,57.4
138.9,70,-1.6,36.57,180,type3,9.38,north_down_0,0,3.16,68,14.16,25.98
139,43,-1.6,-71.02,180,type5,9.92,south_down_0,0,-0.42,-1,-1,-1
139,57,-1.6,-43.5,180,type3,9.27,south_down_0,0,-2,43,9.92,22.52
139,58,-63.63,1.6,270,type2,14.49,west_left_0,0,0.09,-1,-1,-1
139,61,12.09,-1.6,90.17,type1,13.23,east_right_0,0,-1.69,-1,-1,-1
139,68,-2.23,4.28,187.34,type2,14.08,:intersection_0_0,0,-0.8,58,14.49,57.44
139,70,-1.6,35.61,180,type3,9.64,north_down_0,0,2.62,68,14.08,26.43
139.1,43,-1.6,-72.01,180,type5,9.94,south_down_0,0,0.17,-1,-1,-1
139.1,57,-1.6,-44.43,180,type3,9.32,south_down_0,0,0.53,43,9.94,22.58
139.1,58,-65.09,1.6,270,type2,14.62,west_left_0,0,1.32,-1,-1,-1
139.1,61,13.43,-1.6,90,type1,13.36,east_right_0,0,1.25,-1,-1,-1
139.1,68,-2.93,3.12,195.73,type2,13.5,:intersection_0_0,0,-5.78,58,14.62,57.55
139.1,70,-1.6,34.66,180,type3,9.48,north_down_0,0,-1.62,68,13.5,26.83
139.2,43,-1.6,-73.01,180,type5,9.91,south_down_0,0,-0.27,-1,-1,-1
139.2,57,-1.6,-45.36,180,type3,9.24,south_down_0,0,-0.84,43,9.91,22.65
139.2,58,-66.59,1.6,270,type2,14.98,west_left_0,0,3.56,-1,-1,-1
139.2,61,14.8,-1.6,90,type1,13.66,east_right_0,0,3.04,-1,-1,-1
139.2,68,-4.08,2.35,210.09,type2,13.99,:intersection_0_0,0,4.82,58,14.98,57.65
139.2,70,-1.6,33.71,180,type3,9.45,north_down_0,0,-0.37,57,9.24,74.07
139.3,43,-1.6,-74,180,type5,9.9,south_down_0,0,-0.1,-1,-1,-1
139.3,57,-1.6,-46.31,180,type3,9.53,south_down_0,0,2.89,43,9.9,22.68
139.3,58,-68.03,1.6,270,type2,14.42,west_left_0,0,-5.58,-1,-1,-1
139.3,61,16.13,-1.6,90,type1,13.31,east_right_0,0,-3.5,-1,-1,-1
139.3,68,-5.35,1.86,227.21,type2,13.97,:intersection_0_0,0,-0.18,58,14.42,57.69
139.3,70,-1.6,32.47,180,type3,12.42,north_down_0,0,29.75,57,9.53,73.78
139.4,43,-1.6,-74.99,180,type5,9.94,south_down_0,0,0.38,-1,-1,-1
139.4,57,-1.6,-47.24,180,type3,9.33,south_down_0,0,-2,43,9.94,22.75
139.4,58,-69.51,1.6,270,type2,14.84,west_left_0,0,4.16,-1,-1,-1
139.4,61,17.49,-1.6,90,type1,13.67,east_right_0,0,3.56,-1,-1,-1
139.4,68,-6.76,1.66,243.22,type2,14.15,:intersection_0_0,0,1.8,58,14.84,57.76
139.4,70,-1.6,31.21,180,type3,12.62,north_down_0,0,2,57,9.33,73.45
