Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking
5.6,10101,-66.49,-1.6,7.31,21,-1.0,-1.0,-1.0,-4.0,4.0,8.309999999999999,999.0,14.989512499999998,21.0,False,0
5.7,0,-79.22,-1.6,6.33,21,10101.0,6.93,8.42,-2.02,2.02,-0.5999999999999996,999.0,9.318044554455446,21.0,False,0
5.7,1,-93.72,-1.6,1.86,21,0.0,6.33,9.51,1.33,0.0,-4.47,999.0,999.0,21.0,False,0
5.7,2,43.31,1.6,12.07,14,-1.0,-1.0,-1.0,-2.0,2.0,13.07,999.0,49.491225,14.0,False,0
5.7,3,56.64,1.6,11.28,14,2.0,12.07,8.33,0.3,0.0,-0.7900000000000009,999.0,999.0,14.0,False,0
5.7,4,-1.6,65.64,11.12,16,-1.0,-1.0,-1.0,0.5,0.0,12.12,999.0,999.0,16.0,False,0
5.7,5,-1.6,82.68,9.15,16,4.0,11.12,12.04,-1.65,1.65,-1.9699999999999989,999.0,23.40045454545455,16.0,False,0
5.7,10101,-65.79,-1.6,6.93,21,-1.0,-1.0,-1.0,-3.83,3.83,7.93,999.0,14.19956919060052,21.0,False,0
5.8,0,-78.61,-1.6,6.08,21,10101.0,6.53,8.47,-2.42,2.42,-0.4500000000000002,999.0,7.187685950413223,21.0,False,1
5.8,1,-93.52,-1.6,1.99,21,0.0,6.08,9.92,1.32,0.0,-4.09,999.0,999.0,21.0,False,0
5.8,2,42.13,1.6,11.87,14,-1.0,-1.0,-1.0,-2.0,2.0,12.87,999.0,48.094224999999994,14.0,False,0
5.8,3,55.54,1.6,11.08,14,2.0,11.87,8.41,-2.0,2.0,-0.7899999999999991,999.0,29.901600000000002,14.0,False,0
5.8,4,-1.6,64.49,11.45,16,-1.0,-1.0,-1.0,3.29,0.0,12.45,999.0,999.0,16.0,False,0
5.8,5,-1.6,81.71,9.67,16,4.0,11.45,12.22,5.24,0.0,-1.7799999999999994,999.0,999.0,16.0,False,0
5.8,10101,-65.14,-1.6,6.53,21,-1.0,-1.0,-1.0,-4.0,4.0,7.53,999.0,12.8601125,21.0,False,0
5.9,0,-78.03,-1.6,5.76,21,10101.0,6.21,8.51,-3.21,3.21,-0.4500000000000002,999.0,4.717850467289719,21.0,False,1
5.9,1,-93.31,-1.6,2.15,21,0.0,5.76,10.28,1.59,0.0,-3.61,999.0,999.0,21.0,False,0
5.9,2,40.96,1.6,11.67,14,-1.0,-1.0,-1.0,-2.0,2.0,12.67,999.0,46.717225,14.0,False,0
5.9,3,54.44,1.6,10.93,14,2.0,11.67,8.48,-1.5,1.5,-0.7400000000000002,999.0,39.08163333333333,14.0,False,0
5.9,4,-1.6,63.37,11.25,16,-1.0,-1.0,-1.0,-1.94,1.94,12.25,999.0,44.86920103092783,16.0,False,0
5.9,5,-1.6,80.71,9.99,16,4.0,11.25,12.34,3.22,0.0,-1.2599999999999998,999.0,999.0,16.0,False,0
5.9,10101,-64.52,-1.6,6.21,21,-1.0,-1.0,-1.0,-3.22,3.22,7.21,999.0,13.198214285714284,21.0,False,0
6.0,0,-77.46,-1.6,5.76,21,10101.0,5.81,8.51,-0.07,0.07,-0.04999999999999982,999.0,236.9328571428571,21.0,False,0
6.0,1,-93.08,-1.6,2.3,21,0.0,5.76,10.63,1.48,0.0,-3.46,999.0,999.0,21.0,False,0
6.0,2,39.81,1.6,11.47,14,-1.0,-1.0,-1.0,-2.0,2.0,12.47,999.0,45.360225,14.0,False,0
6.0,3,53.37,1.6,10.73,14,2.0,11.47,8.56,-2.0,2.0,-0.7400000000000002,999.0,28.043225,14.0,False,0
6.0,4,-1.6,62.26,11.09,16,-1.0,-1.0,-1.0,-1.61,1.61,12.09,999.0,50.28506211180124,16.0,False,0
6.0,5,-1.6,79.73,9.79,16,4.0,11.09,12.47,-2.05,2.05,-1.3000000000000007,999.0,22.076609756097557,16.0,False,0
6.0,10101,-63.94,-1.6,5.81,21,-1.0,-1.0,-1.0,-4.0,4.0,6.81,999.0,11.0295125,21.0,False,0
6.1,0,-76.91,-1.6,5.43,21,10101.0,5.41,8.51,-3.26,3.26,0.019999999999999574,425.50000000000904,4.542223926380367,21.0,False,1
6.1,1,-92.84,-1.6,2.41,21,0.0,5.43,10.93,1.13,0.0,-3.0199999999999996,999.0,999.0,21.0,False,0
6.1,2,38.69,1.6,11.27,14,-1.0,-1.0,-1.0,-2.0,2.0,12.27,999.0,44.023225,14.0,False,0
6.1,3,52.32,1.6,10.53,14,2.0,11.27,8.63,-2.0,2.0,-0.7400000000000002,999.0,26.980224999999997,14.0,False,0
6.1,4,-1.6,61.13,11.24,16,-1.0,-1.0,-1.0,1.45,0.0,12.24,999.0,999.0,16.0,False,0
6.1,5,-1.6,78.73,10.05,16,4.0,11.24,12.59,2.65,0.0,-1.1899999999999995,999.0,999.0,16.0,False,0
6.1,10101,-63.4,-1.6,5.41,21,-1.0,-1.0,-1.0,-4.0,4.0,6.41,999.0,10.0685125,21.0,False,0
6.2,0,-76.37,-1.6,5.41,21,10101.0,5.01,8.47,-0.24,0.24,0.40000000000000036,21.174999999999983,61.37520833333333,21.0,False,0
6.2,1,-92.59,-1.6,2.53,21,0.0,5.41,11.21,1.24,0.0,-2.8800000000000003,999.0,999.0,21.0,False,0
6.2,2,37.58,1.6,11.07,14,-1.0,-1.0,-1.0,-2.0,2.0,12.07,999.0,42.706225,14.0,False,0
6.2,3,51.28,1.6,10.33,14,2.0,11.07,8.7,-2.0,2.0,-0.7400000000000002,999.0,25.937224999999998,14.0,False,0
6.2,4,-1.6,59.98,11.54,16,-1.0,-1.0,-1.0,2.98,0.0,12.54,999.0,999.0,16.0,False,0
6.2,5,-1.6,77.72,10.08,16,4.0,11.54,12.74,0.28,0.0,-1.459999999999999,999.0,999.0,16.0,False,0
6.2,10101,-62.9,-1.6,5.01,21,-1.0,-1.0,-1.0,-4.0,4.0,6.01,999.0,9.1475125,21.0,False,0
6.3,0,-75.86,-1.6,5.12,21,10101.0,4.61,8.42,-2.84,2.84,0.5099999999999998,16.509803921568633,5.125211267605634,21.0,False,1
6.3,1,-92.31,-1.6,2.72,21,0.0,5.12,11.45,1.87,0.0,-2.4,999.0,999.0,21.0,False,0
6.3,2,36.49,1.6,10.87,14,-1.0,-1.0,-1.0,-2.0,2.0,11.87,999.0,41.40922499999999,14.0,False,0
6.3,3,50.27,1.6,10.13,14,2.0,10.87,8.78,-2.0,2.0,-0.7399999999999984,999.0,24.914225000000005,14.0,False,0
6.3,4,-1.6,58.84,11.39,16,-1.0,-1.0,-1.0,-1.5,1.5,12.39,999.0,55.634033333333335,16.0,False,0
6.3,5,-1.6,76.72,10.01,16,4.0,11.39,12.88,-0.72,0.72,-1.3800000000000008,999.0,68.20340277777778,16.0,False,0
6.3,10101,-62.44,-1.6,4.61,21,-1.0,-1.0,-1.0,-4.0,4.0,5.61,999.0,8.266512500000001,21.0,False,0
6.4,0,-75.37,-1.6,4.89,21,10101.0,4.21,8.35,-2.26,2.26,0.6799999999999997,12.279411764705888,5.970287610619468,21.0,False,1
6.4,1,-92.03,-1.6,2.89,21,0.0,4.89,11.66,1.66,0.0,-1.9999999999999996,999.0,999.0,21.0,False,0
6.4,2,35.43,1.6,10.67,14,-1.0,-1.0,-1.0,-2.0,2.0,11.67,999.0,40.132225,14.0,False,0
6.4,3,49.28,1.6,9.93,14,2.0,10.67,8.85,-2.0,2.0,-0.7400000000000002,999.0,23.911225,14.0,False,0
6.4,4,-1.6,57.73,11.16,16,-1.0,-1.0,-1.0,-2.24,2.24,12.16,999.0,39.96035714285714,16.0,False,0
6.4,5,-1.6,75.67,10.5,16,4.0,11.16,12.94,4.9,0.0,-0.6600000000000001,999.0,999.0,16.0,False,0
6.4,10101,-62.02,-1.6,4.21,21,-1.0,-1.0,-1.0,-4.0,4.0,5.21,999.0,7.4255125,21.0,False,0
6.5,0,-74.91,-1.6,4.59,21,10101.0,3.81,8.27,-3.03,3.03,0.7799999999999998,10.602564102564104,4.256584158415841,21.0,False,1
6.5,1,-91.72,-1.6,3.08,21,0.0,4.59,11.81,1.96,0.0,-1.5099999999999998,999.0,999.0,21.0,False,0
6.5,2,34.38,1.6,10.47,14,-1.0,-1.0,-1.0,-2.0,2.0,11.47,999.0,38.87522500000001,14.0,False,0
6.5,3,48.3,1.6,9.73,14,2.0,10.47,8.92,-2.0,2.0,-0.7400000000000002,999.0,22.928225000000005,14.0,False,0
6.5,4,-1.6,56.61,11.12,16,-1.0,-1.0,-1.0,-0.44,0.44,12.12,999.0,152.63636363636363,16.0,False,0
6.5,5,-1.6,74.63,10.43,16,4.0,11.12,13.01,-0.64,0.64,-0.6899999999999995,999.0,84.298203125,16.0,False,0
6.5,10101,-61.64,-1.6,3.81,21,-1.0,-1.0,-1.0,-3.94,3.94,4.8100000000000005,999.0,6.652144670050761,21.0,False,0
6.6,0,-74.46,-1.6,4.49,21,10101.0,3.41,8.17,-0.98,0.98,1.08,7.564814814814814,11.365765306122452,21.0,False,0
6.6,1,-91.4,-1.6,3.19,21,0.0,4.49,11.94,1.05,0.0,-1.3000000000000003,999.0,999.0,21.0,False,0
6.6,2,33.35,1.6,10.27,14,-1.0,-1.0,-1.0,-2.0,2.0,11.27,999.0,37.638225,14.0,False,0
6.6,3,47.34,1.6,9.59,14,2.0,10.27,8.99,-1.45,1.45,-0.6799999999999997,999.0,31.03313793103448,14.0,False,0
6.6,4,-1.6,55.52,10.98,16,-1.0,-1.0,-1.0,-1.36,1.36,11.98,999.0,56.30367647058824,16.0,False,0
6.6,5,-1.6,73.62,10.08,16,4.0,10.98,13.1,-3.51,3.51,-0.9000000000000004,999.0,13.573846153846155,16.0,False,0
6.6,10101,-61.3,-1.6,3.41,21,-1.0,-1.0,-1.0,-4.0,4.0,4.41,999.0,5.863512500000001,21.0,False,0
6.7,0,-74.02,-1.6,4.39,21,10101.0,3.01,8.03,-1.08,1.08,1.38,5.818840579710145,10.302268518518517,21.0,False,0
6.7,1,-91.06,-1.6,3.38,21,0.0,4.39,12.04,1.9,0.0,-1.0099999999999998,999.0,999.0,21.0,False,0
6.7,2,32.35,1.6,10.07,14,-1.0,-1.0,-1.0,-2.0,2.0,11.07,999.0,36.42122500000001,14.0,False,0
6.7,3,46.4,1.6,9.39,14,2.0,10.07,9.06,-2.0,2.0,-0.6799999999999997,999.0,21.363025000000004,14.0,False,0
6.7,4,-1.6,54.41,11.04,16,-1.0,-1.0,-1.0,0.54,0.0,12.04,999.0,999.0,16.0,False,0
6.7,5,-1.6,72.59,10.28,16,4.0,11.04,13.18,1.98,0.0,-0.7599999999999998,999.0,999.0,16.0,False,0
6.7,10101,-60.99,-1.6,3.01,21,-1.0,-1.0,-1.0,-4.0,4.0,4.01,999.0,5.1425125,21.0,False,0
6.8,0,-73.62,-1.6,4.04,21,10101.0,2.62,7.89,-3.5,3.5,1.42,5.556338028169014,3.751657142857143,21.0,False,1
6.8,1,-90.71,-1.6,3.49,21,0.0,4.04,12.09,1.18,0.0,-0.5499999999999998,999.0,999.0,21.0,False,0
6.8,2,31.36,1.6,9.87,14,-1.0,-1.0,-1.0,-2.0,2.0,10.87,999.0,35.224225,14.0,False,0
6.8,3,45.46,1.6,9.41,14,2.0,9.87,9.1,0.18,0.0,-0.4599999999999991,999.0,999.0,14.0,False,0
6.8,4,-1.6,53.28,11.36,16,-1.0,-1.0,-1.0,3.26,0.0,12.36,999.0,999.0,16.0,False,0
6.8,10101,-60.73,-1.6,2.62,21,-1.0,-1.0,-1.0,-3.95,3.95,3.62,999.0,4.488911392405063,21.0,False,0
6.9,0,-73.23,-1.6,3.86,21,10101.0,2.22,7.72,-1.78,1.78,1.6399999999999997,4.707317073170732,5.825280898876404,21.0,False,1
6.9,1,-90.35,-1.6,3.64,21,0.0,3.86,12.11,1.45,0.0,-0.21999999999999975,999.0,999.0,21.0,False,0
6.9,2,30.39,1.6,9.67,14,-1.0,-1.0,-1.0,-2.0,2.0,10.67,999.0,34.047225,14.0,False,0
6.9,3,44.54,1.6,9.21,14,2.0,9.67,9.15,-2.0,2.0,-0.4599999999999991,999.0,20.746025000000003,14.0,False,0
6.9,4,-1.6,52.14,11.34,16,-1.0,-1.0,-1.0,-0.21,0.21,12.34,999.0,318.52,16.0,False,0
6.9,10101,-60.51,-1.6,2.22,21,-1.0,-1.0,-1.0,-4.0,4.0,3.22,999.0,3.83605,21.0,False,0
7.0,0,-72.86,-1.6,3.74,21,10101.0,1.82,7.53,-1.24,1.24,1.9200000000000002,3.921875,7.560161290322582,21.0,False,0
7.0,1,-89.97,-1.6,3.79,21,0.0,3.74,12.11,1.46,0.0,0.04999999999999982,242.20000000000084,999.0,21.0,False,0
7.0,2,29.45,1.6,9.48,14,-1.0,-1.0,-1.0,-1.9,1.9,10.48,999.0,34.1301052631579,14.0,False,0
7.0,3,43.64,1.6,9.01,14,2.0,9.48,9.2,-2.0,2.0,-0.47000000000000064,999.0,19.825024999999997,14.0,False,0
7.0,4,-1.6,50.99,11.51,16,-1.0,-1.0,-1.0,1.64,0.0,12.51,999.0,999.0,16.0,False,0
7.0,10101,-60.33,-1.6,1.82,21,-1.0,-1.0,-1.0,-4.0,4.0,2.8200000000000003,999.0,3.2340500000000003,21.0,False,0
7.1,0,-72.51,-1.6,3.48,21,10101.0,1.42,7.33,-2.56,2.56,2.06,3.558252427184466,4.4253125,21.0,False,1
7.1,1,-89.58,-1.6,3.9,21,0.0,3.48,12.07,1.18,0.0,0.41999999999999993,28.738095238095244,999.0,21.0,False,0
7.1,2,28.52,1.6,9.28,14,-1.0,-1.0,-1.0,-2.0,2.0,10.28,999.0,31.809599999999996,14.0,False,0
7.1,3,42.75,1.6,8.88,14,2.0,9.28,9.24,-1.21,1.21,-0.3999999999999986,999.0,32.18446280991736,14.0,False,0
7.1,4,-1.6,49.85,11.39,16,-1.0,-1.0,-1.0,-1.15,1.15,12.39,999.0,68.79526086956523,16.0,False,0
7.1,10101,-60.19,-1.6,1.42,21,-1.0,-1.0,-1.0,-4.0,4.0,2.42,999.0,2.67205,21.0,False,0
7.2,0,-72.18,-1.6,3.3,21,10101.0,1.02,7.1,-1.81,1.81,2.28,3.1140350877192984,5.288287292817679,21.0,False,1
7.2,1,-89.17,-1.6,4.1,21,0.0,3.3,11.99,1.98,0.0,0.7999999999999998,14.987500000000004,999.0,21.0,False,0
7.2,2,27.61,1.6,9.08,14,-1.0,-1.0,-1.0,-2.0,2.0,10.08,999.0,30.6916,14.0,False,0
7.2,3,41.89,1.6,8.68,14,2.0,9.08,9.27,-2.0,2.0,-0.40000000000000036,999.0,18.4356,14.0,False,0
7.2,4,-1.6,48.71,11.43,16,-1.0,-1.0,-1.0,0.43,0.0,12.43,999.0,999.0,16.0,False,0
7.2,10101,-60.09,-1.6,1.02,21,-1.0,-1.0,-1.0,-4.0,4.0,2.02,999.0,2.1500500000000002,21.0,False,0
7.3,0,-71.86,-1.6,3.23,21,10101.0,0.62,6.84,-0.64,0.64,2.61,2.6206896551724137,10.760703125,21.0,False,0
7.3,1,-88.74,-1.6,4.27,21,0.0,3.23,11.88,1.69,0.0,1.0399999999999996,11.423076923076929,999.0,21.0,False,0
7.3,2,26.72,1.6,8.88,14,-1.0,-1.0,-1.0,-2.0,2.0,9.88,999.0,29.593600000000002,14.0,False,0
7.3,3,41.04,1.6,8.48,14,2.0,8.88,9.31,-2.0,2.0,-0.40000000000000036,999.0,17.577600000000004,14.0,False,0
7.3,4,-1.6,47.58,11.33,16,-1.0,-1.0,-1.0,-1.03,1.03,12.33,999.0,74.645,16.0,False,0
7.3,10101,-60.02,-1.6,0.62,21,-1.0,-1.0,-1.0,-4.0,4.0,1.62,999.0,1.66805,21.0,False,0
7.4,0,-71.55,-1.6,3.09,21,10101.0,0.23,6.55,-1.45,1.45,2.86,2.2902097902097904,6.152448275862069,21.0,False,1
7.4,1,-88.3,-1.6,4.38,21,0.0,3.09,11.75,1.1,0.0,1.29,9.108527131782946,999.0,21.0,False,0
7.4,2,25.86,1.6,8.68,14,-1.0,-1.0,-1.0,-2.0,2.0,9.68,999.0,28.5156,14.0,False,0
7.4,3,40.2,1.6,8.37,14,2.0,8.68,9.34,-1.1,1.1,-0.3100000000000005,999.0,31.534045454545442,14.0,False,0
7.4,4,-1.6,46.43,11.43,16,-1.0,-1.0,-1.0,0.99,0.0,12.43,999.0,999.0,16.0,False,0
7.4,10101,-60.0,-1.6,0.23,21,-1.0,-1.0,-1.0,-3.9,3.9,1.23,999.0,1.2367820512820513,21.0,False,0
7.5,0,-71.26,1.6,2.87,20,-1.0,-1.0,-1.0,-2.15,2.15,3.87,999.0,5.785558139534884,21.0,True,0
7.5,2,25.01,1.6,8.48,14,-1.0,-1.0,-1.0,-2.0,2.0,9.48,999.0,27.457600000000003,14.0,False,0
7.5,3,39.38,1.6,8.17,14,2.0,8.48,9.37,-2.0,2.0,-0.3100000000000005,999.0,16.377224999999996,14.0,False,0
7.5,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,-2.25,2.25,1.0,999.0,1.0,21.0,False,0
7.6,0,-70.5,1.6,7.59,20,-1.0,-1.0,-1.0,47.17,0.0,8.59,999.0,999.0,20.0,False,0
7.6,2,24.18,1.6,8.28,14,-1.0,-1.0,-1.0,-2.0,2.0,9.28,999.0,26.419599999999996,14.0,False,0
7.6,3,38.59,1.6,7.97,14,2.0,8.28,9.4,-2.0,2.0,-0.3099999999999996,999.0,15.570225,14.0,False,0
7.6,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,-0.04,0.04,1.0,999.0,1.0,21.0,False,0
7.7,0,-69.26,1.6,12.48,20,-1.0,-1.0,-1.0,48.86,0.0,13.48,999.0,999.0,20.0,False,0
7.7,2,23.37,1.6,8.08,14,-1.0,-1.0,-1.0,-2.0,2.0,9.08,999.0,25.401600000000002,14.0,False,0
7.7,3,37.8,1.6,7.85,14,2.0,8.08,9.43,-1.27,1.27,-0.23000000000000043,999.0,24.03082677165354,14.0,False,0
7.7,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
7.8,0,-67.95,1.6,13.02,20,-1.0,-1.0,-1.0,5.46,0.0,14.02,999.0,999.0,20.0,False,0
7.8,2,22.59,1.6,7.88,14,-1.0,-1.0,-1.0,-2.0,2.0,8.879999999999999,999.0,24.403599999999997,14.0,False,0
7.8,3,37.04,1.6,7.65,14,2.0,7.88,9.45,-2.0,2.0,-0.22999999999999954,999.0,14.400625000000002,14.0,False,0
7.8,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
7.9,0,-66.66,1.6,12.95,20,-1.0,-1.0,-1.0,-0.74,0.74,13.95,999.0,127.26249999999999,20.0,False,0
7.9,2,21.82,1.6,7.68,14,-1.0,-1.0,-1.0,-2.0,2.0,8.68,999.0,23.4256,14.0,False,0
7.9,3,36.28,1.6,7.59,14,2.0,7.68,9.46,-0.53,0.53,-0.08999999999999986,999.0,54.2572641509434,14.0,False,0
7.9,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.0,0,-65.36,1.6,12.96,20,-1.0,-1.0,-1.0,0.15,0.0,13.96,999.0,999.0,20.0,False,0
8.0,2,21.07,1.6,7.48,14,-1.0,-1.0,-1.0,-2.0,2.0,8.48,999.0,22.467600000000004,14.0,False,0
8.0,3,35.54,1.6,7.39,14,2.0,7.48,9.47,-2.0,2.0,-0.09000000000000075,999.0,13.563025,14.0,False,0
8.0,7,-1.6,94.9,0.0,16,6.0,11.74,5.65,0.0,0.0,-11.74,999.0,999.0,999.0,False,0
8.0,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.1,0,-64.1,1.6,12.61,20,-1.0,-1.0,-1.0,-3.5,3.5,13.61,999.0,36.32601428571428,20.0,False,0
8.1,2,20.34,1.6,7.3,14,-1.0,-1.0,-1.0,-1.77,1.77,8.3,999.0,23.35367231638418,14.0,False,0
8.1,3,34.82,1.6,7.19,14,2.0,7.3,9.48,-2.0,2.0,-0.10999999999999943,999.0,12.814025000000003,14.0,False,0
8.1,7,-1.6,94.5,3.98,16,6.0,12.07,6.46,39.78,0.0,-8.09,999.0,999.0,16.0,False,0
8.1,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.2,0,-62.81,1.6,12.9,20,-1.0,-1.0,-1.0,2.92,0.0,13.9,999.0,999.0,20.0,False,0
8.2,2,19.63,1.6,7.1,14,-1.0,-1.0,-1.0,-2.0,2.0,8.1,999.0,20.7025,14.0,False,0
8.2,3,34.12,1.6,6.99,14,2.0,7.1,9.49,-2.0,2.0,-0.10999999999999943,999.0,12.105025000000001,14.0,False,0
8.2,7,-1.6,93.73,7.71,16,6.0,11.85,6.87,37.34,0.0,-4.14,999.0,999.0,16.0,False,0
8.2,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.3,0,-61.51,1.6,12.99,20,-1.0,-1.0,-1.0,0.89,0.0,13.99,999.0,999.0,20.0,False,0
8.3,2,18.94,1.6,6.9,14,-1.0,-1.0,-1.0,-2.0,2.0,7.9,999.0,19.802500000000002,14.0,False,0
8.3,3,33.42,1.6,6.94,14,2.0,6.9,9.48,-0.51,0.51,0.040000000000000036,236.9999999999998,47.25921568627451,14.0,False,0
8.3,7,-1.6,92.94,7.93,16,6.0,11.49,7.23,2.15,0.0,-3.5600000000000005,999.0,999.0,16.0,False,0
8.3,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.4,0,-60.24,1.6,12.76,20,-1.0,-1.0,-1.0,-2.36,2.36,13.76,999.0,48.255254237288135,20.0,False,0
8.4,2,18.27,1.6,6.7,14,-1.0,-1.0,-1.0,-2.0,2.0,7.7,999.0,18.9225,14.0,False,0
8.4,3,32.75,1.6,6.74,14,2.0,6.7,9.48,-1.99,1.99,0.040000000000000036,236.9999999999998,11.453969849246231,14.0,False,0
8.4,7,-1.6,92.15,7.9,16,6.0,11.94,7.63,-0.25,0.25,-4.039999999999999,999.0,120.78,16.0,False,0
8.4,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.5,0,-58.95,1.6,12.89,20,-1.0,-1.0,-1.0,1.31,0.0,13.89,999.0,999.0,20.0,False,0
8.5,2,17.62,1.6,6.5,14,-1.0,-1.0,-1.0,-2.0,2.0,7.5,999.0,18.0625,14.0,False,0
8.5,3,32.09,1.6,6.58,14,2.0,6.5,9.47,-1.68,1.68,0.08000000000000007,118.3749999999999,12.965833333333334,14.0,False,0
8.5,7,-1.6,91.32,8.3,16,6.0,11.79,7.98,4.0,0.0,-3.4899999999999984,999.0,999.0,16.0,False,0
8.5,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.6,0,-57.65,1.6,13.0,20,-1.0,-1.0,-1.0,1.12,0.0,14.0,999.0,999.0,20.0,False,0
8.6,2,16.99,1.6,6.3,14,-1.0,-1.0,-1.0,-2.0,2.0,7.3,999.0,17.2225,14.0,False,0
8.6,3,31.45,1.6,6.38,14,2.0,6.3,9.46,-2.0,2.0,0.08000000000000007,118.2499999999999,10.2561,14.0,False,0
8.6,7,-1.6,90.48,8.41,16,6.0,11.88,8.33,1.09,0.0,-3.4700000000000006,999.0,999.0,16.0,False,0
8.6,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.7,0,-56.35,1.6,12.96,20,-1.0,-1.0,-1.0,-0.44,0.44,13.96,999.0,204.8254545454546,20.0,False,0
8.7,2,16.38,1.6,6.1,14,-1.0,-1.0,-1.0,-2.0,2.0,7.1,999.0,16.402499999999996,14.0,False,0
8.7,3,30.82,1.6,6.38,14,2.0,6.1,9.43,0.07,0.0,0.28000000000000025,33.678571428571395,999.0,14.0,False,0
8.7,7,-1.6,89.64,8.41,16,6.0,11.48,8.64,-0.01,0.01,-3.0700000000000003,999.0,3533.3349999999996,16.0,False,0
8.7,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.8,0,-55.07,1.6,12.82,20,-1.0,-1.0,-1.0,-1.37,1.37,13.82,999.0,73.80262773722629,20.0,False,0
8.8,2,15.79,1.6,5.9,14,-1.0,-1.0,-1.0,-2.0,2.0,6.9,999.0,15.602500000000001,14.0,False,0
8.8,3,30.19,1.6,6.28,14,2.0,5.9,9.4,-1.06,1.06,0.3799999999999999,24.736842105263165,18.983018867924528,14.0,False,0
8.8,7,-1.6,88.78,8.6,16,6.0,11.58,8.94,1.86,0.0,-2.9800000000000004,999.0,999.0,16.0,False,0
8.8,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
8.9,0,-53.77,1.6,13.0,20,-1.0,-1.0,-1.0,1.84,0.0,14.0,999.0,999.0,20.0,False,0
8.9,2,15.22,1.6,5.7,14,-1.0,-1.0,-1.0,-2.0,2.0,6.7,999.0,14.822500000000002,14.0,False,0
8.9,3,29.58,1.6,6.09,14,2.0,5.7,9.36,-1.86,1.86,0.3899999999999997,24.000000000000018,10.35991935483871,14.0,False,0
8.9,7,-1.6,87.92,8.57,16,6.0,11.47,9.23,-0.23,0.23,-2.9000000000000004,999.0,156.76282608695652,16.0,False,0
8.9,10101,-60.0,-1.6,0.0,21,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,21.0,False,0
9.0,0,-52.47,-1.6,12.95,21,-1.0,-1.0,-1.0,-0.5,0.5,13.95,999.0,181.65249999999997,20.0,True,0
9.0,2,14.67,1.6,5.5,14,-1.0,-1.0,-1.0,-2.0,2.0,6.5,999.0,14.0625,14.0,False,0
9.0,3,28.99,1.6,5.89,14,2.0,5.5,9.32,-2.0,2.0,0.3899999999999997,23.89743589743592,9.063025,14.0,False,1
9.0,4,-1.6,28.5,11.16,16,-1.0,-1.0,-1.0,-0.44,0.44,12.16,999.0,153.6890909090909,16.0,False,0
9.0,7,-1.6,87.04,8.84,16,6.0,11.81,9.52,2.64,0.0,-2.9700000000000006,999.0,999.0,16.0,False,0
9.0,10101,-60.0,-1.6,0.0,21,0.0,12.95,2.53,0.0,0.0,-12.95,999.0,999.0,21.0,False,0
9.1,0,-51.21,-1.6,12.6,21,-1.0,-1.0,-1.0,-3.5,3.5,13.6,999.0,36.28,21.0,False,0
9.1,2,14.14,1.6,5.3,14,-1.0,-1.0,-1.0,-2.0,2.0,6.3,999.0,13.3225,14.0,False,0
9.1,3,28.42,1.6,5.71,14,2.0,5.3,9.28,-1.76,1.76,0.41000000000000014,22.634146341463406,9.67252840909091,14.0,False,0
9.1,4,-1.6,27.39,11.1,16,-1.0,-1.0,-1.0,-0.63,0.63,12.1,999.0,109.88571428571427,16.0,False,0
9.1,7,-1.6,86.1,9.38,16,6.0,11.31,9.72,5.46,0.0,-1.9299999999999997,999.0,999.0,16.0,False,0
9.1,10101,-60.0,-1.6,0.0,21,0.0,12.6,3.79,0.0,0.0,-12.6,999.0,999.0,21.0,False,0
